Codigo Articulo,cuadrante,clase_abc,nivel_servicio,stock_actual,rop,demanda_esperada_lt,ss_empirico,mu_incondicional,mu_sba,adi,cv2,n_pos,n_semanas_historia,weeks_history,cajas_a_pedir,unidades_a_pedir,cbm_total_pedido,inversion_fob_usd,costo_final,cantidad_por_caja,CBMM,estado,requiere_pedido
MASS2686,intermittent,C,0.85,103.0,266.4557598391267,266.4557598391267,0.0,19.0,17.763717322608446,1.333,0.1301,3,4,3.7142857142857144,247,247,12.350000000000001,247.0,1.0,1.0,0.05,REORDENAR,True
MASS1466,lumpy,C,0.85,0.0,19.449999999999996,7.707446808510637,11.742553191489359,0.5138297872340425,0.5138297872340425,10.071,0.5938,14,141,140.28571428571428,7,7,0.35000000000000003,7.0,1.0,1.0,0.05,REORDENAR,True
MASS2222,lumpy,C,0.85,12.0,32.0,27.36538461538461,4.63461538461539,1.8243589743589739,1.8243589743589739,3.9,2.4027,10,39,38.714285714285715,3,30,0.29568,85.5,2.85,10.0,0.09856,REORDENAR,True
MASS2739,erratic,C,0.85,308.0,281.5215289284191,264.18749999999994,17.33402892841919,17.612499999999997,17.612499999999997,1.0,1.132,4,4,3.4285714285714284,0,0,0.0,0.0,2.48,48.0,0.027048,OK,False
MASS2352,lumpy,C,0.85,0.0,41.39999999999999,37.655172413793096,3.744827586206899,2.5103448275862066,2.5103448275862066,1.706,1.1828,17,29,28.571428571428573,2,48,0.10394325,159.84,3.33,24.0,0.051971625,REORDENAR,True
MASS2027,lumpy,C,0.85,7.0,27.199999999999996,20.82,6.3799999999999955,1.388,1.388,1.852,1.4468,27,50,48.857142857142854,19,19,0.9500000000000001,19.0,1.0,1.0,0.05,REORDENAR,True
MASS1869,lumpy,C,0.85,0.0,19.200000000000003,13.499999999999996,5.700000000000006,0.8999999999999998,0.8999999999999998,3.042,1.3759,24,73,71.85714285714286,12,12,0.6000000000000001,12.0,1.0,1.0,0.05,REORDENAR,True
MASS2584,erratic,C,0.85,66.0,67.16107562820503,54.88235294117644,12.278722687028578,3.658823529411763,3.658823529411763,1.308,2.2327,13,17,16.714285714285715,11,264,1.7226,382.8,1.45,24.0,0.1566,REORDENAR,True
MASS1982,lumpy,C,0.85,11.0,17.0,14.383561643835616,2.616438356164384,0.958904109589041,0.958904109589041,2.355,0.9428,31,73,71.85714285714286,2,20,0.088128,640.0,32.0,10.0,0.044064,REORDENAR,True
MASS2465,lumpy,C,0.85,221.0,42.11999999999999,42.11999999999999,0.0,2.8079999999999994,2.8079999999999994,3.571,0.9777,7,25,23.857142857142858,0,0,0.0,0.0,3.9,8.0,0.05,OK,False
MASS1281,lumpy,C,0.85,0.0,18.699999999999996,8.049999999999999,10.649999999999997,0.5366666666666666,0.5366666666666666,3.75,1.4165,32,120,119.42857142857143,7,7,0.35000000000000003,7.0,1.0,1.0,0.05,REORDENAR,True
MASS1635,lumpy,C,0.85,8.0,14.0,4.487394957983192,9.512605042016808,0.29915966386554615,0.29915966386554615,4.76,3.3348,25,119,117.85714285714286,1,20,0.055404,81.0,4.05,20.0,0.055404,REORDENAR,True
MASS2161,lumpy,C,0.85,165.0,27.0,24.41860465116279,2.5813953488372086,1.627906976744186,1.627906976744186,7.167,1.4611,6,43,41.857142857142854,0,0,0.0,0.0,1.0,50.0,0.0376125,OK,False
MASS2612,erratic,C,0.85,145.0,135.27567873903487,119.24999999999994,16.02567873903494,7.949999999999997,7.949999999999997,1.143,2.1537,7,8,7.571428571428571,0,0,0.0,0.0,1.15,500.0,0.108,OK,False
MASS1870,lumpy,C,0.85,0.0,33.300000000000004,13.536585365853659,19.763414634146343,0.9024390243902439,0.9024390243902439,3.905,0.6082,21,82,80.85714285714286,12,12,0.6000000000000001,12.0,1.0,1.0,0.05,REORDENAR,True
MASS1161,lumpy,C,0.85,1.0,27.0,12.47191011235955,14.52808988764045,0.8314606741573034,0.8314606741573034,5.235,0.8032,17,89,88.42857142857143,11,11,0.55,11.0,1.0,1.0,0.05,REORDENAR,True
MASS2194,lumpy,C,0.85,133.0,22.14285714285714,22.14285714285714,0.0,1.4761904761904758,1.4761904761904758,4.667,2.2143,9,42,41.142857142857146,0,0,0.0,0.0,1.8,20.0,0.095201,OK,False
MASS1049,lumpy,C,0.85,27.0,31.4,15.591549295774648,15.80845070422535,1.0394366197183098,1.0394366197183098,3.227,0.7033,22,71,70.28571428571429,1,150,0.0136,127.5,0.85,150.0,0.0136,REORDENAR,True
MASS1658,lumpy,C,0.85,44.0,8.634453781512605,8.634453781512605,0.0,0.5756302521008403,0.5756302521008403,9.917,1.4202,12,119,117.85714285714286,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS0335,lumpy,C,0.85,0.0,41.60000000000001,12.337078651685394,29.262921348314613,0.8224719101123595,0.8224719101123595,9.889,0.7831,9,89,87.85714285714286,11,11,0.55,11.0,1.0,1.0,0.05,REORDENAR,True
MASS1608,lumpy,C,0.85,38.0,21.0,8.639999999999999,12.360000000000001,0.576,0.576,5.952,0.907,21,125,123.85714285714286,0,0,0.0,0.0,0.35,400.0,0.05,OK,False
MASS1051,lumpy,C,0.85,29.0,25.199999999999996,15.25352112676056,9.946478873239435,1.016901408450704,1.016901408450704,2.448,0.6975,29,71,70.28571428571429,0,0,0.0,0.0,0.85,150.0,0.0136,OK,False
MASS2468,lumpy,C,0.85,147.0,42.48,42.48,0.0,2.832,2.832,5.0,0.5807,5,25,23.857142857142858,0,0,0.0,0.0,3.9,8.0,0.05,OK,False
MASS1057,lumpy,C,0.85,2.0,21.0,9.098360655737705,11.901639344262295,0.6065573770491803,0.6065573770491803,4.357,0.5007,28,122,121.28571428571429,8,8,0.4,8.0,1.0,1.0,0.05,REORDENAR,True
MASS0173,lumpy,C,0.85,54.0,27.0,12.176470588235293,14.823529411764707,0.8117647058823529,0.8117647058823529,4.048,1.1566,21,85,84.71428571428571,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS0635,lumpy,C,0.85,17.0,22.5,9.594594594594595,12.905405405405405,0.6396396396396397,0.6396396396396397,4.269,1.1875,26,111,110.14285714285714,9,9,0.45,9.0,1.0,1.0,0.05,REORDENAR,True
MASS0987,intermittent,C,0.85,0.0,25.0,8.732703749827039,16.26729625017296,0.6759259259259259,0.5821802499884692,9.0,0.2774,12,108,106.85714285714286,9,9,0.45,9.0,1.0,1.0,0.05,REORDENAR,True
MASS2180,intermittent,C,0.85,1.0,51.39999999999999,19.438077519379846,31.96192248062015,1.627906976744186,1.295871834625323,3.909,0.4079,11,43,42.142857142857146,1,100,0.0168,145.0,1.45,100.0,0.0168,REORDENAR,True
MASS1531,lumpy,C,0.85,2.0,18.0,8.639999999999999,9.360000000000001,0.576,0.576,5.952,1.0892,21,125,123.85714285714286,1,72,0.05,165.6,2.3,72.0,0.05,REORDENAR,True
MASS0982,lumpy,C,0.85,37.0,21.799999999999997,9.230769230769232,12.569230769230765,0.6153846153846154,0.6153846153846154,6.882,0.7772,17,117,115.85714285714286,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS0770,lumpy,C,0.85,0.0,6.862499999999998,6.862499999999998,0.0,0.45749999999999985,0.45749999999999985,35.0,2.3107,4,140,139.28571428571428,6,6,0.30000000000000004,6.0,1.0,1.0,0.05,REORDENAR,True
MASS1154,lumpy,C,0.85,86.0,13.0,8.063999999999998,4.936000000000002,0.5375999999999999,0.5375999999999999,9.615,1.052,13,125,123.85714285714286,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS1942,lumpy,C,0.85,11.0,20.0,15.0,5.0,1.0,1.0,2.367,0.534,30,71,70.28571428571429,1,40,0.049104,263.2,6.58,40.0,0.049104,REORDENAR,True
MASS0598,lumpy,C,0.85,63.0,26.499999999999993,7.287234042553191,19.212765957446802,0.4858156028368794,0.4858156028368794,17.625,0.5996,8,141,140.28571428571428,0,0,0.0,0.0,2.3,100.0,0.05,OK,False
MASS2192,lumpy,C,0.85,1.0,42.3,25.71428571428571,16.58571428571429,1.7142857142857142,1.7142857142857142,2.0,0.8385,21,42,41.142857142857146,23,23,0.2484,64.39999999999999,2.8,1.0,0.0108,REORDENAR,True
MASS0742,lumpy,C,0.85,0.0,19.0,9.176470588235292,9.823529411764708,0.6117647058823528,0.6117647058823528,7.846,1.215,13,102,101.14285714285714,8,8,0.4,8.0,1.0,1.0,0.05,REORDENAR,True
MASS2104,lumpy,C,0.85,19.0,31.599999999999987,23.46428571428571,8.135714285714277,1.564285714285714,1.564285714285714,2.211,2.171,19,42,41.142857142857146,1,100,0.030336,695.0,6.95,100.0,0.030336,REORDENAR,True
MASS1913,lumpy,C,0.85,171.0,17.0,10.394366197183102,6.605633802816898,0.6929577464788734,0.6929577464788734,3.55,3.2034,20,71,69.85714285714286,0,0,0.0,0.0,1.45,48.0,0.196883,OK,False
MASS2345,intermittent,C,0.85,22.0,33.8,29.5307322544464,4.269267745553599,2.353333333333333,1.96871548362976,2.0,0.3269,15,30,29.428571428571427,6,36,0.7620480000000001,288.0,8.0,6.0,0.127008,REORDENAR,True
MASS2622,erratic,C,0.85,69.0,139.74572969159036,129.1875,10.558229691590363,8.6125,8.6125,1.0,0.6908,8,8,7.571428571428571,41,164,1.594710375,1763.0,10.75,4.0,0.038895375,REORDENAR,True
MASS2623,lumpy,C,0.85,225.0,129.375,129.375,0.0,8.625,8.625,1.333,0.9524,6,8,7.285714285714286,0,0,0.0,0.0,1.2,100.0,0.060606,OK,False
MASS1480,lumpy,C,0.85,0.0,7.342391304347826,7.342391304347826,0.0,0.4894927536231884,0.4894927536231884,69.0,1.8889,2,138,137.28571428571428,7,7,0.35000000000000003,7.0,1.0,1.0,0.05,REORDENAR,True
MASS2094,lumpy,C,0.85,0.0,43.6,22.678571428571427,20.921428571428574,1.5119047619047619,1.5119047619047619,2.625,0.9816,16,42,41.142857142857146,1,200,0.11628,130.0,0.65,200.0,0.11628,REORDENAR,True
MASS1143,lumpy,C,0.85,105.0,13.0,7.935897435897434,5.064102564102566,0.529059829059829,0.529059829059829,7.8,1.5779,15,117,115.85714285714286,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS1502,lumpy,C,0.85,0.0,12.0,4.488888888888884,7.511111111111116,0.2992592592592589,0.2992592592592589,7.5,5.9167,18,135,134.57142857142858,4,4,0.2,4.0,1.0,1.0,0.05,REORDENAR,True
MASS1863,lumpy,C,0.85,0.0,24.0,12.084507042253518,11.915492957746482,0.8056338028169012,0.8056338028169012,3.087,1.7732,23,71,69.85714285714286,11,11,0.55,11.0,1.0,1.0,0.05,REORDENAR,True
MASS2609,erratic,C,0.85,179.0,114.850598332072,99.66666666666663,15.183931665405371,6.644444444444442,6.644444444444442,1.125,2.5807,8,9,7.857142857142857,0,0,0.0,0.0,1.25,250.0,0.096,OK,False
MASS1623,lumpy,C,0.85,0.0,19.0,8.280000000000001,10.719999999999999,0.552,0.552,5.435,0.7337,23,125,123.85714285714286,1,10,0.17856,55.0,5.5,10.0,0.17856,REORDENAR,True
MASS2158,lumpy,C,0.85,66.0,39.0,23.372093023255815,15.627906976744185,1.558139534883721,1.558139534883721,4.778,1.6689,9,43,41.857142857142854,0,0,0.0,0.0,1.0,50.0,0.0376125,OK,False
MASS1704,lumpy,C,0.85,0.0,14.95,8.204347826086957,6.745652173913042,0.5469565217391305,0.5469565217391305,5.227,1.2195,22,115,114.42857142857143,8,8,0.4,8.0,1.0,1.0,0.05,REORDENAR,True
MASS1624,lumpy,C,0.85,0.0,20.0,8.076,11.924,0.5384,0.5384,4.464,0.5037,28,125,123.85714285714286,1,10,0.17856,55.0,5.5,10.0,0.17856,REORDENAR,True
MASS2466,lumpy,C,0.85,151.0,40.08,40.08,0.0,2.6719999999999997,2.6719999999999997,5.0,0.5918,5,25,23.857142857142858,0,0,0.0,0.0,3.9,8.0,0.05,OK,False
MASS1190,lumpy,C,0.85,0.0,24.099999999999994,6.925531914893616,17.174468085106376,0.4617021276595744,0.4617021276595744,17.625,0.6297,8,141,140.28571428571428,7,7,0.35000000000000003,7.0,1.0,1.0,0.05,REORDENAR,True
MASS1167,lumpy,C,0.85,0.0,21.300000000000004,7.1010638297872335,14.198936170212772,0.4734042553191489,0.4734042553191489,10.071,0.7385,14,141,140.28571428571428,7,7,0.35000000000000003,7.0,1.0,1.0,0.05,REORDENAR,True
MASS1621,lumpy,C,0.85,0.0,22.0,8.16,13.84,0.544,0.544,5.682,0.7774,22,125,123.85714285714286,1,10,0.17856,55.0,5.5,10.0,0.17856,REORDENAR,True
MASS0550,lumpy,C,0.85,0.0,9.852941176470589,9.852941176470589,0.0,0.6568627450980392,0.6568627450980392,9.273,2.2913,11,102,101.14285714285714,9,9,0.45,9.0,1.0,1.0,0.05,REORDENAR,True
MASS2223,lumpy,C,0.85,246.0,22.230769230769223,22.230769230769223,0.0,1.4820512820512814,1.4820512820512814,3.0,3.7045,13,39,38.714285714285715,0,0,0.0,0.0,2.25,10.0,0.0812,OK,False
MASS0600,intermittent,C,0.85,0.0,18.0,6.180378647522,11.819621352478,0.5212598425196849,0.4120252431681333,6.684,0.4191,19,127,126.57142857142857,1,40,0.045,512.0,12.8,40.0,0.045,REORDENAR,True
MASS2699,lumpy,C,0.85,0.0,92.25,92.25,0.0,6.15,6.15,1.667,1.566,6,10,9.142857142857142,80,80,4.0,80.0,1.0,1.0,0.05,REORDENAR,True
MASS2026,lumpy,C,0.85,0.0,22.849999999999998,17.009999999999998,5.84,1.134,1.134,2.083,1.4045,24,50,48.857142857142854,15,15,0.75,15.0,1.0,1.0,0.05,REORDENAR,True
MASS1902,lumpy,C,0.85,41.0,16.0,12.654929577464783,3.3450704225352172,0.8436619718309856,0.8436619718309856,3.737,1.2345,19,71,69.85714285714286,0,0,0.0,0.0,9.65,16.0,0.11285,OK,False
MASS0961,lumpy,C,0.85,0.0,24.799999999999997,9.392523364485982,15.407476635514016,0.6261682242990654,0.6261682242990654,3.147,0.5455,34,107,106.42857142857143,9,9,0.45,9.0,1.0,1.0,0.05,REORDENAR,True
MASS2032,lumpy,C,0.85,6.0,25.0,17.939999999999998,7.060000000000002,1.1959999999999997,1.1959999999999997,2.632,1.156,19,50,48.857142857142854,16,16,0.8,16.0,1.0,1.0,0.05,REORDENAR,True
MASS1511,lumpy,C,0.85,42.0,11.0,7.133333333333332,3.866666666666668,0.47555555555555545,0.47555555555555545,5.0,0.7417,27,135,134.42857142857142,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS1659,lumpy,C,0.85,35.0,9.0,7.82142857142857,1.1785714285714297,0.5214285714285714,0.5214285714285714,9.917,0.6676,12,119,118.14285714285714,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS2245,lumpy,C,0.85,0.0,45.5,25.125,20.375,1.675,1.675,2.105,0.6707,19,40,39.285714285714285,1,80,0.059168,212.0,2.65,80.0,0.059168,REORDENAR,True
MASS0560,lumpy,C,0.85,2.0,23.0,7.979508196721312,15.020491803278688,0.5319672131147541,0.5319672131147541,8.133,0.7299,15,122,121.28571428571429,7,7,0.35000000000000003,7.0,1.0,1.0,0.05,REORDENAR,True
MASS2452,lumpy,C,0.85,3.0,50.79999999999999,33.93103448275861,16.868965517241378,2.262068965517241,2.262068965517241,1.933,0.5292,15,29,28.428571428571427,30,30,1.5,30.0,1.0,1.0,0.05,REORDENAR,True
MASS2162,lumpy,C,0.85,73.0,25.0,21.97674418604651,3.02325581395349,1.4651162790697674,1.4651162790697674,8.6,1.4938,5,43,41.857142857142854,0,0,0.0,0.0,1.0,50.0,0.0376125,OK,False
MASS2075,lumpy,C,0.85,0.0,42.3,22.303571428571427,19.996428571428574,1.4869047619047617,1.4869047619047617,3.0,0.9752,14,42,41.142857142857146,1,100,0.025,100.0,1.0,100.0,0.025,REORDENAR,True
MASS1570,lumpy,C,0.85,0.0,21.810000000000013,7.715116279069767,14.094883720930245,0.5143410852713178,0.5143410852713178,9.214,0.7267,14,129,127.85714285714286,7,7,0.35000000000000003,7.0,1.0,1.0,0.05,REORDENAR,True
MASS0703,lumpy,C,0.85,63.0,13.0,6.6521739130434785,6.3478260869565215,0.4434782608695652,0.4434782608695652,7.188,3.1961,16,115,114.42857142857143,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS0969,lumpy,C,0.85,37.0,12.0,9.176470588235295,2.8235294117647047,0.611764705882353,0.611764705882353,3.036,2.4826,28,85,84.71428571428571,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS1625,lumpy,C,0.85,0.0,20.0,7.68,12.32,0.512,0.512,5.952,0.6407,21,125,123.85714285714286,1,30,0.165888,55.5,1.85,30.0,0.165888,REORDENAR,True
MASS2630,smooth,C,0.85,34.0,130.54002837493053,121.78125,8.75877837493053,8.11875,8.11875,1.0,0.3306,8,8,6.857142857142857,232,232,11.600000000000001,232.0,1.0,1.0,0.05,REORDENAR,True
MASS1162,lumpy,C,0.85,0.0,31.0,10.955056179775282,20.044943820224717,0.7303370786516854,0.7303370786516854,4.238,0.8331,21,89,88.42857142857143,10,10,0.5,10.0,1.0,1.0,0.05,REORDENAR,True
MASS2034,lumpy,C,0.85,0.0,29.0,18.9,10.100000000000001,1.26,1.26,2.083,0.6804,24,50,48.857142857142854,17,17,0.323595,459.0,27.0,1.0,0.019035,REORDENAR,True
MASS2048,lumpy,C,0.85,1.0,26.5,18.539999999999996,7.960000000000004,1.2359999999999998,1.2359999999999998,3.846,0.6302,13,50,48.857142857142854,1,24,0.069509328,132.0,5.5,24.0,0.069509328,REORDENAR,True
MASS2385,lumpy,C,0.85,2.0,51.8,34.13793103448276,17.662068965517236,2.2758620689655173,2.2758620689655173,2.231,0.5914,13,29,28.714285714285715,1,60,0.098423,165.0,2.75,60.0,0.098423,REORDENAR,True
MASS1702,lumpy,C,0.85,4.0,14.0,7.747826086956521,6.252173913043479,0.5165217391304348,0.5165217391304348,6.765,0.8314,17,115,114.42857142857143,7,7,0.35000000000000003,7.0,1.0,1.0,0.05,REORDENAR,True
MASS2711,lumpy,C,0.85,235.0,233.24999999999997,233.24999999999997,0.0,15.549999999999999,15.549999999999999,1.333,0.6738,3,4,3.4285714285714284,0,0,0.0,0.0,3.45,60.0,0.0828945,OK,False
MASS1726,lumpy,C,0.85,136.0,11.0,6.326086956521739,4.673913043478261,0.4217391304347826,0.4217391304347826,7.188,3.6958,16,115,114.42857142857143,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS1660,lumpy,C,0.85,37.0,14.0,7.70798319327731,6.29201680672269,0.5138655462184873,0.5138655462184873,9.917,0.7155,12,119,117.85714285714286,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS2590,lumpy,C,0.85,173.0,52.191176470588225,52.191176470588225,0.0,3.4794117647058815,3.4794117647058815,1.7,1.3158,10,17,16.714285714285715,0,0,0.0,0.0,3.68,30.0,0.11158875,OK,False
MASS1591,lumpy,C,0.85,0.0,10.0,7.230468749999998,2.7695312500000018,0.4820312499999999,0.4820312499999999,18.286,0.7605,7,128,127.14285714285714,7,7,0.35000000000000003,7.0,1.0,1.0,0.05,REORDENAR,True
MASS1724,lumpy,C,0.85,0.0,16.0,8.347826086956522,7.6521739130434785,0.5565217391304348,0.5565217391304348,5.476,1.238,21,115,114.42857142857143,1,12,0.062832,198.0,16.5,12.0,0.062832,REORDENAR,True
MASS2467,lumpy,C,0.85,182.0,36.96,36.96,0.0,2.464,2.464,6.25,0.5,4,25,23.857142857142858,0,0,0.0,0.0,3.9,8.0,0.05,OK,False
MASS2205,lumpy,C,0.85,1.0,37.599999999999994,18.18,19.419999999999995,1.212,1.212,2.0,0.5917,25,50,48.857142857142854,16,16,0.8,16.0,1.0,1.0,0.05,REORDENAR,True
MASS2305,intermittent,C,0.85,2.0,31.799999999999997,28.86702067057292,2.932979329427077,2.0933333333333333,1.9244680447048612,2.308,0.1613,13,30,29.285714285714285,28,28,3.51232,728.0,26.0,1.0,0.12544,REORDENAR,True
MASS1626,lumpy,C,0.85,0.0,20.0,7.68,12.32,0.512,0.512,7.353,0.5338,17,125,123.85714285714286,1,30,0.165888,55.5,1.85,30.0,0.165888,REORDENAR,True
MASS2583,lumpy,C,0.85,138.0,48.176470588235276,48.176470588235276,0.0,3.2117647058823517,3.2117647058823517,2.429,2.1481,7,17,16.714285714285715,0,0,0.0,0.0,0.8,200.0,0.132,OK,False
MASS2463,lumpy,C,0.85,0.0,41.0,34.19999999999999,6.800000000000011,2.2799999999999994,2.2799999999999994,1.923,1.5602,13,25,23.857142857142858,30,30,1.3384800000000001,420.0,14.0,1.0,0.044616,REORDENAR,True
MASS1698,lumpy,C,0.85,0.0,30.0,8.217391304347824,21.782608695652176,0.5478260869565217,0.5478260869565217,6.765,0.8534,17,115,114.42857142857143,8,8,0.4,8.0,1.0,1.0,0.05,REORDENAR,True
MASS1954,lumpy,C,0.85,0.0,45.5,12.992957746478872,32.50704225352113,0.8661971830985915,0.8661971830985915,4.438,0.778,16,71,70.28571428571429,1,50,0.07326,480.0,9.6,50.0,0.07326,REORDENAR,True
MASS2632,erratic,C,0.85,37.0,113.20324599088441,100.40624999999997,12.796995990884437,6.693749999999998,6.693749999999998,1.0,2.2227,8,8,7.428571428571429,9,225,0.7731359999999999,1233.0,5.48,25.0,0.085904,REORDENAR,True
MASS1596,lumpy,C,0.85,0.0,21.0,7.572580645161291,13.427419354838708,0.5048387096774194,0.5048387096774194,13.778,0.6582,9,124,123.71428571428571,1,25,0.048509375,50.0,2.0,25.0,0.048509375,REORDENAR,True
MASS2274,lumpy,C,0.85,0.0,37.599999999999994,19.78571428571428,17.814285714285713,1.3190476190476188,1.3190476190476188,4.667,2.0561,9,42,41.142857142857146,18,18,0.9,18.0,1.0,1.0,0.05,REORDENAR,True
MASS2732,erratic,C,0.85,1.0,234.23774181308025,219.37499999999994,14.862741813080317,14.624999999999996,14.624999999999996,1.0,1.3018,4,4,3.4285714285714284,59,118,4.927031,3929.3999999999996,33.3,2.0,0.083509,REORDENAR,True
MASS1888,lumpy,C,0.85,0.0,34.4,11.8943661971831,22.5056338028169,0.7929577464788733,0.7929577464788733,3.55,0.7547,20,71,69.85714285714286,11,11,0.55,11.0,1.0,1.0,0.05,REORDENAR,True
MASS2432,lumpy,C,0.85,118.0,28.749999999999993,28.749999999999993,0.0,1.9166666666666663,1.9166666666666663,4.286,1.0514,7,30,29.571428571428573,0,0,0.0,0.0,12.32,1.0,0.02562,OK,False
MASS1296,lumpy,C,0.85,0.0,9.0,6.833333333333333,2.166666666666667,0.45555555555555555,0.45555555555555555,22.5,0.6543,6,135,134.57142857142858,6,6,0.30000000000000004,6.0,1.0,1.0,0.05,REORDENAR,True
MASS1595,lumpy,C,0.85,0.0,12.599999999999994,7.031999999999999,5.567999999999995,0.46879999999999994,0.46879999999999994,9.615,0.9945,13,125,123.85714285714286,1,25,0.048509375,50.0,2.0,25.0,0.048509375,REORDENAR,True
MASS1732,lumpy,C,0.85,33.0,16.45,7.884782608695653,8.565217391304346,0.5256521739130435,0.5256521739130435,9.583,0.5309,12,115,114.42857142857143,0,0,0.0,0.0,5.0,50.0,0.046656,OK,False
MASS2731,erratic,C,0.85,177.0,221.7253266319456,205.68749999999994,16.03782663194565,13.712499999999997,13.712499999999997,1.0,1.9303,4,4,3.4285714285714284,9,450,1.08,1237.5,2.75,50.0,0.12,REORDENAR,True
MASS0051,lumpy,C,0.85,0.0,16.7,6.117021276595744,10.582978723404256,0.40780141843971623,0.40780141843971623,9.4,0.9629,15,141,140.28571428571428,6,6,0.30000000000000004,6.0,1.0,1.0,0.05,REORDENAR,True
MASS2156,lumpy,C,0.85,70.0,20.58139534883721,20.58139534883721,0.0,1.372093023255814,1.372093023255814,8.6,1.0494,5,43,41.857142857142854,0,0,0.0,0.0,1.0,50.0,0.0376125,OK,False
MASS2051,lumpy,C,0.85,0.0,36.5,17.144999999999996,19.355000000000004,1.1429999999999998,1.1429999999999998,4.167,1.129,12,50,48.857142857142854,15,15,0.75,15.0,1.0,1.0,0.05,REORDENAR,True
MASS1916,lumpy,C,0.85,0.0,13.0,11.788732394366196,1.2112676056338039,0.7859154929577464,0.7859154929577464,2.219,0.7551,32,71,69.85714285714286,11,11,0.55,11.0,1.0,1.0,0.05,REORDENAR,True
MASS2311,lumpy,C,0.85,37.0,25.0,22.741935483870968,2.258064516129032,1.5161290322580645,1.5161290322580645,1.409,2.2166,22,31,30.142857142857142,0,0,0.0,0.0,7.5,50.0,0.0588,OK,False
MASS2268,lumpy,C,0.85,0.0,37.0,20.053571428571423,16.946428571428577,1.3369047619047616,1.3369047619047616,3.5,1.6218,12,42,41.142857142857146,18,18,0.9,18.0,1.0,1.0,0.05,REORDENAR,True
MASS2264,lumpy,C,0.85,19.0,27.3,18.03571428571429,9.264285714285712,1.2023809523809526,1.2023809523809526,2.1,1.7076,20,42,41.142857142857146,16,16,0.8,16.0,1.0,1.0,0.05,REORDENAR,True
MASS2383,lumpy,C,0.85,27.0,32.5,30.362068965517246,2.137931034482755,2.024137931034483,2.024137931034483,2.071,1.4945,14,29,28.428571428571427,1,60,0.0962,225.0,3.75,60.0,0.0962,REORDENAR,True
MASS2078,lumpy,C,0.85,0.0,38.2,19.928571428571423,18.27142857142858,1.3285714285714283,1.3285714285714283,3.231,0.9666,13,42,41.142857142857146,1,100,0.025,100.0,1.0,100.0,0.025,REORDENAR,True
MASS2413,lumpy,C,0.85,0.0,36.0,27.967741935483872,8.03225806451613,1.864516129032258,1.864516129032258,6.2,0.5382,5,31,30.285714285714285,25,25,1.25,25.0,1.0,1.0,0.05,REORDENAR,True
MASS1700,lumpy,C,0.85,6.0,13.0,7.826086956521739,5.173913043478261,0.5217391304347826,0.5217391304347826,5.75,0.924,20,115,114.42857142857143,7,7,0.35000000000000003,7.0,1.0,1.0,0.05,REORDENAR,True
MASS1889,lumpy,C,0.85,8.0,24.0,11.408450704225352,12.591549295774648,0.7605633802816901,0.7605633802816901,2.731,0.8567,26,71,69.85714285714286,10,10,0.5,10.0,1.0,1.0,0.05,REORDENAR,True
MASS0971,lumpy,C,0.85,1.0,14.799999999999997,7.692307692307692,7.1076923076923055,0.5128205128205128,0.5128205128205128,6.158,0.7717,19,117,115.85714285714286,7,7,0.35000000000000003,7.0,1.0,1.0,0.05,REORDENAR,True
MASS1588,intermittent,C,0.85,0.0,26.95000000000001,5.628289388020833,21.321710611979178,0.46484375,0.3752192925347222,11.636,0.3856,11,128,127.14285714285714,7,7,0.35000000000000003,7.0,1.0,1.0,0.05,REORDENAR,True
MASS2514,sin_datos,C,0.85,0.0,45.0,45.0,0.0,3.0,3.0,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2653,sin_datos,C,0.85,0.0,60.0,60.0,0.0,4.0,4.0,15.0,,1,15,14.714285714285714,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1871,sin_datos,C,0.85,0.0,12.5,12.5,0.0,0.8333333333333334,0.8333333333333334,72.0,,1,72,71.71428571428571,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2615,erratic,C,0.85,140.0,116.63437740001226,107.24999999999999,9.384377400012273,7.1499999999999995,7.1499999999999995,1.0,0.8787,8,8,7.285714285714286,0,0,0.0,0.0,5.35,20.0,0.120064,OK,False
MASS1866,sin_datos,C,0.85,0.0,12.5,12.5,0.0,0.8333333333333334,0.8333333333333334,72.0,,1,72,71.71428571428571,1,20,0.113755125,116.0,5.8,20.0,0.113755125,REORDENAR,True
MASS1953,lumpy,C,0.85,1.0,40.79999999999999,12.338028169014084,28.461971830985906,0.8225352112676056,0.8225352112676056,4.176,0.5539,17,71,70.28571428571429,1,50,0.07326,480.0,9.6,50.0,0.07326,REORDENAR,True
