unique_id,paso_horizonte,demanda_proyectada,p10_pesimista,p90_optimista,modelo
MASS0720,9,2.4300068616867065e-05,0.0,0.00032555311918258667,TimesFM-3.0-PyTorch
MASS0720,10,0.000148039311170578,0.0,0.0005140006542205811,TimesFM-3.0-PyTorch
MASS0720,11,0.0,0.0,0.0004435889422893524,TimesFM-3.0-PyTorch
MASS0720,12,3.303401172161102e-05,0.0,0.00033630430698394775,TimesFM-3.0-PyTorch
MASS0720,13,0.0,0.0,0.0006963349878787994,TimesFM-3.0-PyTorch
MASS0720,14,2.8209760785102844e-05,0.0,0.0003164280205965042,TimesFM-3.0-PyTorch
MASS0720,15,0.00010108575224876404,0.0,0.0005416739732027054,TimesFM-3.0-PyTorch
MASS0725,1,0.0,0.0,0.002749532461166382,TimesFM-3.0-PyTorch
MASS0725,2,0.0,0.0,0.003779113292694092,TimesFM-3.0-PyTorch
MASS0725,3,0.0,0.0,0.0027539879083633423,TimesFM-3.0-PyTorch
MASS0725,4,0.0,0.0,0.0046365708112716675,TimesFM-3.0-PyTorch
MASS0725,5,0.0,0.0,0.0038426369428634644,TimesFM-3.0-PyTorch
MASS0725,6,0.0009280592203140259,0.0,0.00518450140953064,TimesFM-3.0-PyTorch
MASS0725,7,0.0,0.0,0.003863289952278137,TimesFM-3.0-PyTorch
MASS0725,8,0.0,0.0,0.0031803399324417114,TimesFM-3.0-PyTorch
MASS0725,9,0.00015425682067871094,0.0,0.005949258804321289,TimesFM-3.0-PyTorch
MASS0725,10,0.0005667060613632202,0.0,0.008963659405708313,TimesFM-3.0-PyTorch
MASS0725,11,0.0,0.0,0.008401915431022644,TimesFM-3.0-PyTorch
MASS0725,12,0.0,0.0,0.008311852812767029,TimesFM-3.0-PyTorch
MASS0725,13,0.0,0.0,0.010590806603431702,TimesFM-3.0-PyTorch
MASS0725,14,0.0,0.0,0.015291109681129456,TimesFM-3.0-PyTorch
MASS0725,15,0.000941157341003418,0.0,0.024578526616096497,TimesFM-3.0-PyTorch
MASS0729,1,0.0,0.0,0.00014356942847371101,TimesFM-3.0-PyTorch
MASS0729,2,0.0,0.0,2.3935921490192413e-05,TimesFM-3.0-PyTorch
MASS0729,3,0.0,0.0,0.0,TimesFM-3.0-PyTorch
MASS0729,4,0.0,0.0,6.837630644440651e-05,TimesFM-3.0-PyTorch
MASS0729,5,0.0,0.0,1.4369376003742218e-05,TimesFM-3.0-PyTorch
MASS0729,6,1.348322257399559e-05,0.0,0.00013888021931052208,TimesFM-3.0-PyTorch
MASS0729,7,0.0,0.0,0.00017526885494589806,TimesFM-3.0-PyTorch
MASS0729,8,0.0,0.0,8.606771007180214e-05,TimesFM-3.0-PyTorch
MASS0729,9,0.0,0.0,9.686220437288284e-05,TimesFM-3.0-PyTorch
MASS0729,10,0.0,0.0,0.00015501538291573524,TimesFM-3.0-PyTorch
MASS0729,11,0.0,0.0,0.00010715797543525696,TimesFM-3.0-PyTorch
MASS0729,12,0.0,0.0,0.00010071136057376862,TimesFM-3.0-PyTorch
MASS0729,13,0.0,0.0,0.00024202419444918633,TimesFM-3.0-PyTorch
MASS0729,14,0.0,0.0,4.5103952288627625e-05,TimesFM-3.0-PyTorch
MASS0729,15,0.0,0.0,0.00012007169425487518,TimesFM-3.0-PyTorch
MASS0730,1,0.02670598030090332,0.0,1.6707111597061157,TimesFM-3.0-PyTorch
MASS0730,2,0.03136157989501953,0.0,2.3043220043182373,TimesFM-3.0-PyTorch
MASS0730,3,0.040427565574645996,0.0,2.550477981567383,TimesFM-3.0-PyTorch
MASS0730,4,0.04718494415283203,0.0,2.711829423904419,TimesFM-3.0-PyTorch
MASS0730,5,0.04894578456878662,0.0,2.844881057739258,TimesFM-3.0-PyTorch
MASS0730,6,0.055051565170288086,0.0,2.9562530517578125,TimesFM-3.0-PyTorch
MASS0730,7,0.05845808982849121,0.0,3.06796932220459,TimesFM-3.0-PyTorch
MASS0730,8,0.05221724510192871,0.0,3.1684393882751465,TimesFM-3.0-PyTorch
MASS0730,9,0.0531008243560791,0.0,3.3079893589019775,TimesFM-3.0-PyTorch
MASS0730,10,0.052739500999450684,0.0,3.3813886642456055,TimesFM-3.0-PyTorch
MASS0730,11,0.05773937702178955,0.0,3.4568116664886475,TimesFM-3.0-PyTorch
MASS0730,12,0.0626450777053833,0.0,3.5255112648010254,TimesFM-3.0-PyTorch
MASS0730,13,0.06952536106109619,0.0,3.577505111694336,TimesFM-3.0-PyTorch
MASS0730,14,0.07192492485046387,0.0,3.6264898777008057,TimesFM-3.0-PyTorch
MASS0730,15,0.07523417472839355,0.0,3.6778769493103027,TimesFM-3.0-PyTorch
MASS0733,1,2.5220909118652344,0.0,25.22500228881836,TimesFM-3.0-PyTorch
MASS0733,2,3.2765426635742188,0.03741741180419922,30.513912200927734,TimesFM-3.0-PyTorch
MASS0733,3,3.87321138381958,0.0,32.981422424316406,TimesFM-3.0-PyTorch
MASS0733,4,4.402856826782227,0.2792978286743164,34.470401763916016,TimesFM-3.0-PyTorch
MASS0733,5,4.7695770263671875,0.22252750396728516,35.28172302246094,TimesFM-3.0-PyTorch
MASS0733,6,5.156028747558594,0.3130369186401367,35.85808563232422,TimesFM-3.0-PyTorch
MASS0733,7,5.405353546142578,0.01642608642578125,35.976776123046875,TimesFM-3.0-PyTorch
MASS0733,8,5.489295959472656,0.09026718139648438,35.86421585083008,TimesFM-3.0-PyTorch
MASS0733,9,5.494393348693848,0.034537315368652344,36.211891174316406,TimesFM-3.0-PyTorch
MASS0733,10,5.64828634262085,0.0,36.35518264770508,TimesFM-3.0-PyTorch
MASS0733,11,5.719422817230225,0.0,36.37330627441406,TimesFM-3.0-PyTorch
MASS0733,12,5.832665920257568,0.0,36.49631118774414,TimesFM-3.0-PyTorch
MASS0733,13,5.917618274688721,0.0,36.91462707519531,TimesFM-3.0-PyTorch
MASS0733,14,5.94944953918457,0.0,37.06195831298828,TimesFM-3.0-PyTorch
MASS0733,15,5.945920944213867,0.0,37.41304016113281,TimesFM-3.0-PyTorch
MASS0734,1,2.3744534701108932e-05,0.0,0.0005458625964820385,TimesFM-3.0-PyTorch
MASS0734,2,0.0,0.0,0.00021423911675810814,TimesFM-3.0-PyTorch
MASS0734,3,0.0,0.0,0.0003211633302271366,TimesFM-3.0-PyTorch
MASS0734,4,0.0,0.0,0.00032442202791571617,TimesFM-3.0-PyTorch
MASS0734,5,0.0,0.0,0.00037406524643301964,TimesFM-3.0-PyTorch
MASS0734,6,3.524450585246086e-05,0.0,0.0003944551572203636,TimesFM-3.0-PyTorch
MASS0734,7,4.0677376091480255e-05,0.0,0.0005620652809739113,TimesFM-3.0-PyTorch
MASS0734,8,0.0,0.0,0.00041514262557029724,TimesFM-3.0-PyTorch
MASS0734,9,1.6442034393548965e-05,0.0,0.0004857964813709259,TimesFM-3.0-PyTorch
MASS0734,10,3.2284297049045563e-06,0.0,0.00046878401190042496,TimesFM-3.0-PyTorch
MASS0734,11,0.0,0.0,0.00048248888924717903,TimesFM-3.0-PyTorch
MASS0734,12,0.0,0.0,0.0002935389056801796,TimesFM-3.0-PyTorch
MASS0734,13,0.0,0.0,0.00038615986704826355,TimesFM-3.0-PyTorch
MASS0734,14,0.0,0.0,0.0002647177316248417,TimesFM-3.0-PyTorch
MASS0734,15,0.0,0.0,0.0005560843273997307,TimesFM-3.0-PyTorch
MASS0737,1,0.027880549430847168,0.0,3.892159938812256,TimesFM-3.0-PyTorch
MASS0737,2,0.019044160842895508,0.0,4.761873245239258,TimesFM-3.0-PyTorch
MASS0737,3,0.0198667049407959,0.0,4.929765224456787,TimesFM-3.0-PyTorch
MASS0737,4,0.012627720832824707,0.0,5.0500078201293945,TimesFM-3.0-PyTorch
MASS0737,5,0.018831253051757812,0.0,5.255141735076904,TimesFM-3.0-PyTorch
MASS0737,6,0.01318126916885376,0.0,5.480139255523682,TimesFM-3.0-PyTorch
MASS0737,7,0.01376032829284668,0.0,5.665818214416504,TimesFM-3.0-PyTorch
MASS0737,8,0.0,0.0,5.935458660125732,TimesFM-3.0-PyTorch
MASS0737,9,0.0,0.0,6.190774917602539,TimesFM-3.0-PyTorch
MASS0737,10,0.0,0.0,6.478374004364014,TimesFM-3.0-PyTorch
MASS0737,11,0.0,0.0,6.603154182434082,TimesFM-3.0-PyTorch
MASS0737,12,0.0,0.0,6.651444911956787,TimesFM-3.0-PyTorch
MASS0737,13,0.0,0.0,6.710932731628418,TimesFM-3.0-PyTorch
MASS0737,14,0.0,0.0,6.702049255371094,TimesFM-3.0-PyTorch
MASS0737,15,0.0015572905540466309,0.0,6.693195343017578,TimesFM-3.0-PyTorch
MASS0740,1,0.0,0.0,0.001815997064113617,TimesFM-3.0-PyTorch
MASS0740,2,0.0,0.0,0.0010350123047828674,TimesFM-3.0-PyTorch
MASS0740,3,4.528462886810303e-05,0.0,0.0009399726986885071,TimesFM-3.0-PyTorch
MASS0740,4,3.2082200050354004e-05,0.0,0.0010956153273582458,TimesFM-3.0-PyTorch
MASS0740,5,0.000399075448513031,0.0,0.0013857930898666382,TimesFM-3.0-PyTorch
MASS0740,6,0.0005568191409111023,0.0,0.0017484650015830994,TimesFM-3.0-PyTorch
MASS0740,7,0.0006836280226707458,0.0003642141819000244,0.0028466060757637024,TimesFM-3.0-PyTorch
MASS0740,8,0.0,0.0,0.0022393763065338135,TimesFM-3.0-PyTorch
MASS0740,9,0.0006930679082870483,0.0,0.0021049827337265015,TimesFM-3.0-PyTorch
MASS0740,10,0.0001990869641304016,0.0,0.002586372196674347,TimesFM-3.0-PyTorch
MASS0740,11,0.00013602524995803833,0.0,0.0018241330981254578,TimesFM-3.0-PyTorch
MASS0740,12,0.00021109730005264282,0.0,0.001961618661880493,TimesFM-3.0-PyTorch
MASS0740,13,0.0005995556712150574,0.0,0.002412058413028717,TimesFM-3.0-PyTorch
MASS0740,14,0.0004622936248779297,0.0,0.0014766454696655273,TimesFM-3.0-PyTorch
MASS0740,15,0.0006380975246429443,0.0,0.0019316896796226501,TimesFM-3.0-PyTorch
MASS0741,1,0.0,0.0,0.0031912773847579956,TimesFM-3.0-PyTorch
MASS0741,2,0.0,0.0,0.001020193099975586,TimesFM-3.0-PyTorch
MASS0741,3,0.0,0.0,0.0011284947395324707,TimesFM-3.0-PyTorch
MASS0741,4,0.0,0.0,0.0015760213136672974,TimesFM-3.0-PyTorch
MASS0741,5,0.0,0.0,0.001501619815826416,TimesFM-3.0-PyTorch
MASS0741,6,0.00048007071018218994,0.0,0.0024825185537338257,TimesFM-3.0-PyTorch
MASS0741,7,0.0,0.0,0.0024125128984451294,TimesFM-3.0-PyTorch
MASS0741,8,0.0,0.0,0.001910865306854248,TimesFM-3.0-PyTorch
MASS0741,9,0.0,0.0,0.0026742368936538696,TimesFM-3.0-PyTorch
MASS0741,10,0.0,0.0,0.0028819888830184937,TimesFM-3.0-PyTorch
MASS0741,11,0.0,0.0,0.0020369142293930054,TimesFM-3.0-PyTorch
MASS0741,12,0.0004643350839614868,0.0,0.002952083945274353,TimesFM-3.0-PyTorch
MASS0741,13,0.0005982518196105957,0.0,0.003945142030715942,TimesFM-3.0-PyTorch
MASS0741,14,0.0,0.0,0.0015684962272644043,TimesFM-3.0-PyTorch
MASS0741,15,0.0007954686880111694,0.0,0.004256904125213623,TimesFM-3.0-PyTorch
MASS0742,1,0.003686875104904175,0.0,0.011324435472488403,TimesFM-3.0-PyTorch
MASS0742,2,0.002102762460708618,0.0,0.007651716470718384,TimesFM-3.0-PyTorch
MASS0742,3,0.003496229648590088,0.001529097557067871,0.00801163911819458,TimesFM-3.0-PyTorch
MASS0742,4,0.004103273153305054,0.0029650330543518066,0.007061988115310669,TimesFM-3.0-PyTorch
MASS0742,5,0.0035118162631988525,0.0030798017978668213,0.007716774940490723,TimesFM-3.0-PyTorch
MASS0742,6,0.0032999515533447266,0.0018505752086639404,0.009126722812652588,TimesFM-3.0-PyTorch
MASS0742,7,0.003682732582092285,0.0020553171634674072,0.010458976030349731,TimesFM-3.0-PyTorch
MASS0742,8,0.0032632946968078613,0.00015029311180114746,0.010305821895599365,TimesFM-3.0-PyTorch
MASS0742,9,0.0036980509757995605,0.00047600269317626953,0.010285049676895142,TimesFM-3.0-PyTorch
MASS0742,10,0.004092663526535034,0.0015004873275756836,0.013317108154296875,TimesFM-3.0-PyTorch
MASS0742,11,0.002389073371887207,0.0,0.011422455310821533,TimesFM-3.0-PyTorch
MASS0742,12,0.005234181880950928,0.0010514259338378906,0.009654253721237183,TimesFM-3.0-PyTorch
MASS0742,13,0.00591433048248291,0.0016890168190002441,0.012705892324447632,TimesFM-3.0-PyTorch
MASS0742,14,0.003291606903076172,0.0,0.006131798028945923,TimesFM-3.0-PyTorch
MASS0742,15,0.006205379962921143,0.0,0.014372199773788452,TimesFM-3.0-PyTorch
MASS0745,1,1.1980316638946533,0.3327493667602539,6.610912322998047,TimesFM-3.0-PyTorch
MASS0745,2,1.2743453979492188,0.18382596969604492,7.363186836242676,TimesFM-3.0-PyTorch
MASS0745,3,1.309098482131958,0.3518245220184326,7.480466365814209,TimesFM-3.0-PyTorch
MASS0745,4,1.3504587411880493,0.27694058418273926,7.792605400085449,TimesFM-3.0-PyTorch
MASS0745,5,1.3378549814224243,0.2848355770111084,7.774501323699951,TimesFM-3.0-PyTorch
MASS0745,6,1.3822849988937378,0.38146471977233887,7.791391372680664,TimesFM-3.0-PyTorch
MASS0745,7,1.418858289718628,0.3577594757080078,7.809998035430908,TimesFM-3.0-PyTorch
MASS0745,8,1.4551382064819336,0.3539400100708008,7.847602367401123,TimesFM-3.0-PyTorch
MASS0745,9,1.4926053285598755,0.3617410659790039,7.942455768585205,TimesFM-3.0-PyTorch
MASS0745,10,1.5705955028533936,0.18464922904968262,8.22813892364502,TimesFM-3.0-PyTorch
MASS0745,11,1.5371204614639282,0.2571549415588379,8.050457000732422,TimesFM-3.0-PyTorch
MASS0745,12,1.482749581336975,0.29636406898498535,7.873800754547119,TimesFM-3.0-PyTorch
MASS0745,13,1.4212546348571777,0.4688730239868164,7.667603492736816,TimesFM-3.0-PyTorch
MASS0745,14,1.4733608961105347,0.2783315181732178,7.950387477874756,TimesFM-3.0-PyTorch
MASS0745,15,1.4888126850128174,0.28630971908569336,7.996150493621826,TimesFM-3.0-PyTorch
MASS0746,1,0.0,0.0,0.7908685207366943,TimesFM-3.0-PyTorch
MASS0746,2,0.0,0.0,0.8869432210922241,TimesFM-3.0-PyTorch
MASS0746,3,0.0,0.0,0.9024231433868408,TimesFM-3.0-PyTorch
MASS0746,4,0.0,0.0,0.9085462093353271,TimesFM-3.0-PyTorch
MASS0746,5,0.0,0.0,0.9271461963653564,TimesFM-3.0-PyTorch
MASS0746,6,0.0,0.0,0.9438458681106567,TimesFM-3.0-PyTorch
MASS0746,7,0.0,0.0,0.9557929039001465,TimesFM-3.0-PyTorch
MASS0746,8,0.0,0.0,0.9744439125061035,TimesFM-3.0-PyTorch
MASS0746,9,0.0,0.0,0.9975171089172363,TimesFM-3.0-PyTorch
MASS0746,10,0.0,0.0,1.0139541625976562,TimesFM-3.0-PyTorch
MASS0746,11,0.002096891403198242,0.0,1.0216927528381348,TimesFM-3.0-PyTorch
MASS0746,12,0.0,0.0,1.0230112075805664,TimesFM-3.0-PyTorch
MASS0746,13,0.0,0.0,1.0315221548080444,TimesFM-3.0-PyTorch
MASS0746,14,0.0005586296319961548,0.0,1.0380830764770508,TimesFM-3.0-PyTorch
MASS0746,15,0.0012385547161102295,0.0,1.0485082864761353,TimesFM-3.0-PyTorch
MASS0747,1,0.04124033451080322,0.0,4.604686260223389,TimesFM-3.0-PyTorch
MASS0747,2,0.058319807052612305,0.0,4.95365047454834,TimesFM-3.0-PyTorch
MASS0747,3,0.06376039981842041,0.0,5.019845008850098,TimesFM-3.0-PyTorch
MASS0747,4,0.060211777687072754,0.0,5.091310977935791,TimesFM-3.0-PyTorch
MASS0747,5,0.06515944004058838,0.0,5.211094379425049,TimesFM-3.0-PyTorch
MASS0747,6,0.0684996247291565,0.004301607608795166,5.308658599853516,TimesFM-3.0-PyTorch
MASS0747,7,0.05684936046600342,0.0,5.377273082733154,TimesFM-3.0-PyTorch
MASS0747,8,0.04275399446487427,0.0,5.463122367858887,TimesFM-3.0-PyTorch
MASS0747,9,0.045344650745391846,0.0014598369598388672,5.562456130981445,TimesFM-3.0-PyTorch
MASS0747,10,0.04732859134674072,0.0,5.606935024261475,TimesFM-3.0-PyTorch
MASS0747,11,0.05680471658706665,0.0,5.614570617675781,TimesFM-3.0-PyTorch
MASS0747,12,0.05142831802368164,0.0,5.617035865783691,TimesFM-3.0-PyTorch
MASS0747,13,0.04946696758270264,0.0,5.658660888671875,TimesFM-3.0-PyTorch
MASS0747,14,0.049248456954956055,0.0,5.609222412109375,TimesFM-3.0-PyTorch
MASS0747,15,0.05696284770965576,0.0,5.664280891418457,TimesFM-3.0-PyTorch
MASS0748,1,0.0,0.0,0.0007340461015701294,TimesFM-3.0-PyTorch
MASS0748,2,0.0,0.0,0.0007359310984611511,TimesFM-3.0-PyTorch
MASS0748,3,0.0,0.0,0.0004562363028526306,TimesFM-3.0-PyTorch
MASS0748,4,0.0,0.0,0.0016111880540847778,TimesFM-3.0-PyTorch
MASS0748,5,0.0,0.0,0.0013794004917144775,TimesFM-3.0-PyTorch
MASS0748,6,0.0,0.0,0.0015280097723007202,TimesFM-3.0-PyTorch
MASS0748,7,0.0,0.0,0.0014749392867088318,TimesFM-3.0-PyTorch
MASS0748,8,0.0,0.0,0.0011149942874908447,TimesFM-3.0-PyTorch
MASS0748,9,0.0,0.0,0.00031798332929611206,TimesFM-3.0-PyTorch
MASS0748,10,0.0,0.0,0.0016261488199234009,TimesFM-3.0-PyTorch
MASS0748,11,0.0,0.0,0.00012274086475372314,TimesFM-3.0-PyTorch
MASS0748,12,0.0,0.0,0.0008173510432243347,TimesFM-3.0-PyTorch
MASS0748,13,0.0,0.0,0.0008046999573707581,TimesFM-3.0-PyTorch
MASS0748,14,0.0,0.0,0.00027932971715927124,TimesFM-3.0-PyTorch
MASS0748,15,0.00046418607234954834,0.0,0.0016899257898330688,TimesFM-3.0-PyTorch
MASS0749,1,0.029048442840576172,0.0,0.5247476696968079,TimesFM-3.0-PyTorch
MASS0749,2,0.023260831832885742,0.0,0.6378479599952698,TimesFM-3.0-PyTorch
MASS0749,3,0.01907479763031006,0.0,0.753974199295044,TimesFM-3.0-PyTorch
MASS0749,4,0.011904001235961914,0.0,0.8353143930435181,TimesFM-3.0-PyTorch
MASS0749,5,0.01200568675994873,0.0,1.2395105361938477,TimesFM-3.0-PyTorch
MASS0749,6,0.021124601364135742,0.004031062126159668,1.635533332824707,TimesFM-3.0-PyTorch
MASS0749,7,0.030265331268310547,0.01605093479156494,2.0339560508728027,TimesFM-3.0-PyTorch
MASS0749,8,0.015074729919433594,0.0,2.4782094955444336,TimesFM-3.0-PyTorch
MASS0749,9,0.025595664978027344,0.0020084381103515625,2.8319344520568848,TimesFM-3.0-PyTorch
MASS0749,10,0.02447831630706787,0.013161540031433105,3.405672073364258,TimesFM-3.0-PyTorch
MASS0749,11,0.0226973295211792,0.010585546493530273,3.7011098861694336,TimesFM-3.0-PyTorch
MASS0749,12,0.029952645301818848,0.017852425575256348,3.9126076698303223,TimesFM-3.0-PyTorch
MASS0749,13,0.0271914005279541,0.020380020141601562,4.147314548492432,TimesFM-3.0-PyTorch
MASS0749,14,0.029560565948486328,0.01771378517150879,4.34587287902832,TimesFM-3.0-PyTorch
MASS0749,15,0.03401076793670654,0.015577554702758789,4.43375301361084,TimesFM-3.0-PyTorch
MASS0750,1,0.06127232313156128,0.0,3.685141086578369,TimesFM-3.0-PyTorch
MASS0750,2,0.03816699981689453,0.0,3.6541881561279297,TimesFM-3.0-PyTorch
MASS0750,3,0.0369451642036438,0.0,3.6963894367218018,TimesFM-3.0-PyTorch
MASS0750,4,0.03193938732147217,0.0,3.7052295207977295,TimesFM-3.0-PyTorch
MASS0750,5,0.023111402988433838,0.0,3.7019670009613037,TimesFM-3.0-PyTorch
MASS0750,6,0.02523040771484375,0.0,3.6883153915405273,TimesFM-3.0-PyTorch
MASS0750,7,0.03203606605529785,0.0,3.6855111122131348,TimesFM-3.0-PyTorch
MASS0750,8,0.02527773380279541,0.0,3.6802875995635986,TimesFM-3.0-PyTorch
MASS0750,9,0.030576646327972412,0.0,3.727912187576294,TimesFM-3.0-PyTorch
MASS0750,10,0.027131974697113037,0.0,3.764282703399658,TimesFM-3.0-PyTorch
MASS0750,11,0.03940749168395996,0.0,3.768603563308716,TimesFM-3.0-PyTorch
MASS0750,12,0.0330808162689209,0.0,3.78540301322937,TimesFM-3.0-PyTorch
MASS0750,13,0.025986909866333008,0.0,3.8290820121765137,TimesFM-3.0-PyTorch
MASS0750,14,0.022092878818511963,0.0,3.804081916809082,TimesFM-3.0-PyTorch
MASS0750,15,0.026418328285217285,0.0,3.8189351558685303,TimesFM-3.0-PyTorch
MASS0752,1,0.7513217926025391,0.0,15.342607498168945,TimesFM-3.0-PyTorch
MASS0752,2,1.7198410034179688,0.041431427001953125,25.458377838134766,TimesFM-3.0-PyTorch
MASS0752,3,2.8046960830688477,0.29752635955810547,31.606348037719727,TimesFM-3.0-PyTorch
MASS0752,4,4.3144025802612305,0.4992666244506836,38.052467346191406,TimesFM-3.0-PyTorch
MASS0752,5,5.971772193908691,0.4492988586425781,44.025367736816406,TimesFM-3.0-PyTorch
MASS0752,6,8.01520824432373,0.9875764846801758,49.369598388671875,TimesFM-3.0-PyTorch
MASS0752,7,10.779914855957031,1.2621545791625977,53.864036560058594,TimesFM-3.0-PyTorch
MASS0752,8,12.554035186767578,1.5882081985473633,56.20856475830078,TimesFM-3.0-PyTorch
MASS0752,9,15.009771347045898,2.3967742919921875,58.908058166503906,TimesFM-3.0-PyTorch
MASS0752,10,17.47905731201172,2.544361114501953,61.266380310058594,TimesFM-3.0-PyTorch
MASS0752,11,19.257415771484375,3.7479915618896484,62.68052673339844,TimesFM-3.0-PyTorch
MASS0752,12,20.847028732299805,4.252287864685059,64.88336181640625,TimesFM-3.0-PyTorch
MASS0752,13,22.04749870300293,4.432131767272949,67.05516815185547,TimesFM-3.0-PyTorch
MASS0752,14,22.294147491455078,4.605037689208984,66.97862243652344,TimesFM-3.0-PyTorch
MASS0752,15,22.976280212402344,3.8859376907348633,68.85880279541016,TimesFM-3.0-PyTorch
MASS0753,1,0.7342877388000488,0.0,9.073526382446289,TimesFM-3.0-PyTorch
MASS0753,2,1.1877965927124023,0.0,11.571549415588379,TimesFM-3.0-PyTorch
MASS0753,3,1.436089038848877,0.0,12.446429252624512,TimesFM-3.0-PyTorch
MASS0753,4,1.6580524444580078,0.0,12.982632637023926,TimesFM-3.0-PyTorch
MASS0753,5,1.722501277923584,0.0,13.207695007324219,TimesFM-3.0-PyTorch
MASS0753,6,1.8229618072509766,0.0,13.33582592010498,TimesFM-3.0-PyTorch
MASS0753,7,1.9509406089782715,0.0,13.37358283996582,TimesFM-3.0-PyTorch
MASS0753,8,2.0471856594085693,0.0,13.663301467895508,TimesFM-3.0-PyTorch
MASS0753,9,2.0282890796661377,0.0,13.73927116394043,TimesFM-3.0-PyTorch
MASS0753,10,2.0674288272857666,0.0,13.843174934387207,TimesFM-3.0-PyTorch
MASS0753,11,2.0241870880126953,0.0,13.765695571899414,TimesFM-3.0-PyTorch
MASS0753,12,2.096752166748047,0.0,13.829907417297363,TimesFM-3.0-PyTorch
MASS0753,13,2.126742124557495,0.0,14.041861534118652,TimesFM-3.0-PyTorch
MASS0753,14,2.202944755554199,0.0,14.21347427368164,TimesFM-3.0-PyTorch
MASS0753,15,2.2093350887298584,0.0,14.258995056152344,TimesFM-3.0-PyTorch
MASS0756,1,0.0,0.0,0.000280868262052536,TimesFM-3.0-PyTorch
MASS0756,2,0.0,0.0,0.00018297694623470306,TimesFM-3.0-PyTorch
MASS0756,3,0.0,0.0,0.00024070311337709427,TimesFM-3.0-PyTorch
MASS0756,4,0.0,0.0,0.00021796487271785736,TimesFM-3.0-PyTorch
MASS0756,5,6.432924419641495e-05,0.0,0.00029641110450029373,TimesFM-3.0-PyTorch
MASS0756,6,0.00013499241322278976,0.0,0.00034951604902744293,TimesFM-3.0-PyTorch
MASS0756,7,0.00010445434600114822,3.249943256378174e-05,0.0005941223353147507,TimesFM-3.0-PyTorch
MASS0756,8,0.0,0.0,0.00039466749876737595,TimesFM-3.0-PyTorch
MASS0756,9,0.00014180224388837814,0.0,0.0003099879249930382,TimesFM-3.0-PyTorch
MASS0756,10,0.00013941340148448944,0.0,0.0004397369921207428,TimesFM-3.0-PyTorch
MASS0756,11,3.08547168970108e-05,0.0,0.00040109362453222275,TimesFM-3.0-PyTorch
MASS0756,12,0.00010529346764087677,0.0,0.00040412507951259613,TimesFM-3.0-PyTorch
MASS0756,13,3.2607465982437134e-05,0.0,0.0004623681306838989,TimesFM-3.0-PyTorch
MASS0756,14,5.640275776386261e-05,0.0,0.0003104535862803459,TimesFM-3.0-PyTorch
MASS0756,15,0.0001632431522011757,0.0,0.0004183519631624222,TimesFM-3.0-PyTorch
MASS0759,1,0.12151730060577393,0.0,2.764991283416748,TimesFM-3.0-PyTorch
MASS0759,2,0.15553343296051025,0.0,3.8637571334838867,TimesFM-3.0-PyTorch
MASS0759,3,0.15236186981201172,0.0,4.60761833190918,TimesFM-3.0-PyTorch
MASS0759,4,0.13520300388336182,0.0,5.2534637451171875,TimesFM-3.0-PyTorch
MASS0759,5,0.13114070892333984,0.0,6.207160472869873,TimesFM-3.0-PyTorch
MASS0759,6,0.16259968280792236,0.0,6.957435607910156,TimesFM-3.0-PyTorch
MASS0759,7,0.16175007820129395,0.0,7.565371990203857,TimesFM-3.0-PyTorch
MASS0759,8,0.1516934633255005,0.0,8.098175048828125,TimesFM-3.0-PyTorch
MASS0759,9,0.16563153266906738,0.0,8.467196464538574,TimesFM-3.0-PyTorch
MASS0759,10,0.1906909942626953,0.0,8.909688949584961,TimesFM-3.0-PyTorch
MASS0759,11,0.26694297790527344,0.0,9.238615989685059,TimesFM-3.0-PyTorch
MASS0759,12,0.2600909471511841,0.0,9.366986274719238,TimesFM-3.0-PyTorch
MASS0759,13,0.2824409008026123,0.0,9.616530418395996,TimesFM-3.0-PyTorch
MASS0759,14,0.2780567407608032,0.0,9.444875717163086,TimesFM-3.0-PyTorch
MASS0759,15,0.24277794361114502,0.0,9.3317232131958,TimesFM-3.0-PyTorch
MASS0760,1,4.0508806705474854e-05,0.0,0.00047837570309638977,TimesFM-3.0-PyTorch
MASS0760,2,0.0,0.0,0.0003924556076526642,TimesFM-3.0-PyTorch
MASS0760,3,0.0,0.0,3.3546239137649536e-05,TimesFM-3.0-PyTorch
MASS0760,4,5.137920379638672e-05,0.0,0.00045000389218330383,TimesFM-3.0-PyTorch
MASS0760,5,0.0,0.0,0.0003286004066467285,TimesFM-3.0-PyTorch
MASS0760,6,4.3233856558799744e-05,0.0,0.00025135837495326996,TimesFM-3.0-PyTorch
MASS0760,7,0.0,0.0,0.00021341443061828613,TimesFM-3.0-PyTorch
MASS0760,8,0.0,0.0,9.281188249588013e-05,TimesFM-3.0-PyTorch
MASS0760,9,0.0,0.0,4.548579454421997e-05,TimesFM-3.0-PyTorch
MASS0760,10,0.0,0.0,0.000488869845867157,TimesFM-3.0-PyTorch
MASS0760,11,0.0,0.0,3.467686474323273e-05,TimesFM-3.0-PyTorch
MASS0760,12,0.0,0.0,0.0003670305013656616,TimesFM-3.0-PyTorch
MASS0760,13,0.0,0.0,6.631575524806976e-05,TimesFM-3.0-PyTorch
MASS0760,14,0.0,0.0,2.166256308555603e-06,TimesFM-3.0-PyTorch
