sku,demanda_semanal_prom,demanda_semanal_std,cv,n_semanas_historial,total_ventas,total_unidades,costo_unit_trans_prom,stock_actual,costo,cantidad_por_caja,CBMM,costo_final,clase_abc,clase_xyz,clase_abc_xyz,nivel_servicio,cbm_unitario,costo_flete_unitario,costo_puesto,demanda_anual,demanda_esperada_lt,rop,stock_seguridad,eoq_teorico,cajas_a_pedir,unidades_a_pedir,cbm_total_pedido,inversion_fob_usd,posicion_inventario,requiere_pedido,estado,porcentaje_contenedor
MASS2632,0.44366197183098594,3.1880197902144403,7.185695400165881,142,917.9,63.0,6.72,37.0,5.48,25.0,0.085904,5.48,B,Z,B-Z,0.85,0.0034361599999999997,0.2920736,5.772073600000001,23.070422535211268,6.654929577464789,19.451925568349225,12.796995990884437,51.6197877808512,0,0,0.0,0.0,37.0,False,OK,0.0
MASS1127,2.2746478873239435,5.844491091298891,2.5694047522118963,142,917.77,323.0,1.3708799999999999,115.0,1.23,200.0,0.084672,1.23,B,Z,B-Z,0.85,0.00042336,0.0359856,1.2659856,118.28169014084506,34.11971830985915,57.580027211856546,23.460308901997394,249.5736602078907,0,0,0.0,0.0,115.0,False,OK,0.0
MASS2468,0.5211267605633803,3.3320245157994752,6.393884881669264,142,912.29,74.0,7.672,147.0,3.9,8.0,0.05,3.9,B,Z,B-Z,0.85,0.00625,0.53125,4.43125,27.098591549295772,7.816901408450704,21.191945221257896,13.375043812807192,63.850544285352804,0,0,0.0,0.0,147.0,False,OK,0.0
MASS2701,0.4084507042253521,2.8785214131427765,7.047414494246108,142,1384.85,58.0,11.09,91.0,4.2,10.0,0.137826,4.2,B,Z,B-Z,0.85,0.0137826,1.171521,5.371521,21.23943661971831,6.126760563380282,17.681402443813944,11.554641880433662,51.342525550525465,0,0,0.0,0.0,91.0,False,OK,0.0
MASS2487,3.380281690140845,23.365347559725162,6.912248653085361,142,432.0,480.0,0.378,520.0,0.6,250.0,0.024986,0.6,C,Z,C-Z,0.75,9.9944e-05,0.008495240000000001,0.60849524,175.77464788732394,50.70422535211267,111.74123234403343,61.03700699192076,438.8376655873998,0,0,0.0,0.0,520.0,False,OK,0.0
MASS1752,3.3661971830985915,17.289556915774963,5.136228205104696,142,968.75,478.0,1.1788888888888889,559.0,,1.0,0.05,1.1788888888888889,B,Z,B-Z,0.85,0.05,4.25,5.428888888888888,175.04225352112675,50.49295774647887,119.89478241973723,69.40182467325835,146.61227804035016,0,0,0.0,0.0,559.0,False,OK,0.0
MASS2424,0.9225352112676056,9.615349684514285,10.422745459549835,142,967.2,131.0,2.585,217.0,3.1,14.0,0.05,3.1,B,Z,B-Z,0.85,0.0035714285714285718,0.3035714285714286,3.4035714285714285,47.971830985915496,13.838028169014084,52.434900039563075,38.596871870548995,96.93488139951829,0,0,0.0,0.0,217.0,False,OK,0.0
MASS2360,0.5915492957746479,1.7058719181400435,2.8837358616176925,142,965.89,84.0,5.401,46.0,3.48,20.0,0.101802,3.48,B,Z,B-Z,0.85,0.0050901,0.4326585,3.9126585,30.76056338028169,8.873239436619718,15.720761576980113,6.847522140360395,72.39616165959343,0,0,0.0,0.0,46.0,False,OK,0.0
MASS2381,0.4084507042253521,2.007627051268566,4.915224849657524,142,964.45,58.0,8.6624,87.0,8.03,36.0,0.098982,8.03,B,Z,B-Z,0.85,0.0027495,0.2337075,8.263707499999999,21.23943661971831,6.126760563380282,14.185554741865245,8.058794178484963,41.39409562247866,0,0,0.0,0.0,87.0,False,OK,0.0
MASS2458,0.21830985915492956,3.5572644625467262,16.294566247794684,142,957.94,31.0,8.077575757575758,49.0,14.5,40.0,0.09441144,14.5,B,Z,B-Z,0.85,0.002360286,0.20062431,14.70062431,11.352112676056338,3.2746478873239435,17.55382495060814,14.279177063284195,22.689494878629084,0,0,0.0,0.0,49.0,False,OK,0.0
MASS2611,0.6408450704225352,3.892785743021932,6.074456873726531,142,937.49,91.0,4.377575757575758,85.0,4.25,60.0,0.049728,4.25,B,Z,B-Z,0.85,0.0008288,0.070448,4.320448,33.32394366197183,9.612676056338028,25.238665487060132,15.625989430722104,71.70809332812813,0,0,0.0,0.0,85.0,False,OK,0.0
MASS0605,0.3873239436619718,1.6453182733311469,4.247912632964052,142,997.03,55.0,11.229545454545455,26.0,9.5,40.0,0.08976,9.5,B,Z,B-Z,0.85,0.0022440000000000003,0.19074000000000002,9.69074,20.140845070422536,5.809859154929577,12.41431356019264,6.604454405263064,37.223288984206135,0,0,0.0,0.0,26.0,False,OK,0.0
MASS2739,0.5352112676056338,4.3182968336720355,8.06839671554512,142,432.0,76.0,2.79,308.0,2.48,48.0,0.027048,2.48,C,Z,C-Z,0.75,0.0005635,0.047897499999999996,2.5278975,27.830985915492956,8.028169014084506,19.308802154947987,11.28063314086348,85.6720060127522,0,0,0.0,0.0,308.0,False,OK,0.0
MASS1957,0.28169014084507044,1.1132101506348995,3.951896034753893,142,77.11,40.0,0.9747058823529412,21.0,1.08,50.0,0.00125,1.08,C,Z,C-Z,0.75,2.5e-05,0.002125,1.082125,14.647887323943662,4.225352112676057,7.133377151640158,2.9080250389641007,94.99552571049455,0,0,0.0,0.0,21.0,False,OK,0.0
MASS2710,0.2112676056338028,1.5244158789027897,7.215568493473205,142,429.04,30.0,5.858181818181818,60.0,6.5,60.0,0.071994,6.5,C,Z,C-Z,0.75,0.0011999,0.1019915,6.6019915,10.985915492957746,3.169014084507042,7.151226736013566,3.982212651506524,33.30696165306822,0,0,0.0,0.0,60.0,False,OK,0.0
MASS2613,0.28169014084507044,3.3567254331867558,11.916375287812983,142,425.65999999999997,40.0,8.27,160.0,7.8,100.0,0.094392,7.8,C,Z,C-Z,0.75,0.00094392,0.0802332,7.8802332,14.647887323943662,4.225352112676057,12.994084236675683,8.768732123999627,35.20240465431435,0,0,0.0,0.0,160.0,False,OK,0.0
MASS3010,0.07042253521126761,0.8391813582966889,11.916375287812983,142,74.0,10.0,5.62,190.0,5.62,10.0,0.05,5.62,C,Z,C-Z,0.75,0.005,0.425,6.045,3.6619718309859155,1.0563380281690142,3.2485210591689206,2.1921830309999066,20.09618950828214,0,0,0.0,0.0,190.0,False,OK,0.0
MASS1608,0.5211267605633803,1.781378499843401,3.418320905104905,142,72.42,74.0,0.45999999999999996,38.0,0.35,400.0,0.05,0.35,C,Z,C-Z,0.75,0.000125,0.010625,0.360625,27.098591549295772,7.816901408450704,12.470374320517156,4.6534729120664515,223.82047584163777,0,0,0.0,0.0,38.0,False,OK,0.0
MASS0595,0.035211267605633804,0.41959067914834447,11.916375287812983,142,71.85,5.0,11.979999999999999,4.0,11.0,90.0,0.1598,11.0,C,Z,C-Z,0.75,0.0017755555555555556,0.15092222222222224,11.150922222222222,1.8309859154929577,0.5281690140845071,1.6242605295844603,1.0960915154999533,10.46264473743729,0,0,0.0,0.0,4.0,False,OK,0.0
MASS2057,0.323943661971831,1.3866091902367104,4.280402282904627,142,1405.78,46.0,13.295333333333334,153.0,8.0,1.0,0.0096,8.0,B,Z,B-Z,0.85,0.0096,0.816,8.816,16.845070422535212,4.859154929577465,10.425127983712468,5.565973054135003,35.69069419382093,0,0,0.0,0.0,153.0,False,OK,0.0
MASS2724,0.20422535211267606,1.470941862563118,7.202542913240095,142,425.38,29.0,7.63,31.0,4.8,18.0,0.092538,4.8,C,Z,C-Z,0.75,0.005141,0.43698499999999996,5.236985,10.619718309859156,3.063380281690141,6.905903425010765,3.8425231433206237,36.76801668256318,0,0,0.0,0.0,31.0,False,OK,0.0
MASS2044,0.6971830985915493,2.782899749520728,3.991633984161045,142,1358.47,99.0,6.091538461538462,23.0,5.8,40.0,0.09885375,5.8,B,Z,B-Z,0.85,0.00247134375,0.21006421875,6.01006421875,36.25352112676056,10.457746478873238,21.628554466628728,11.17080798775549,63.414695454752525,0,0,0.0,0.0,23.0,False,OK,0.0
MASS1875,2.063380281690141,5.001013781951416,2.4236995120720173,142,6999.3,293.0,9.198128078817733,70.0,6.4,6.0,0.03828,6.4,A,Z,A-Z,0.9,0.00638,0.5423,6.9423,107.29577464788733,30.950704225352116,55.77287541224595,24.822171186893836,101.50653235383477,0,0,0.0,0.0,70.0,False,OK,0.0
MASS2139,4.704225352112676,14.858571436727882,3.158558598825388,142,6710.4800000000005,668.0,4.6344,332.0,3.7,1.0,0.006,3.7,A,Z,A-Z,0.9,0.006,0.51,4.21,244.61971830985914,70.56338028169014,144.31282786894207,73.74944758725192,196.81538922614908,0,0,0.0,0.0,332.0,False,OK,0.0
MASS2716,0.1619718309859155,1.2527265239794878,7.734224626308142,142,70.06,23.0,2.11,27.0,2.0,350.0,0.068172,2.0,C,Z,C-Z,0.75,0.00019477714285714285,0.016556057142857142,2.016556057142857,8.422535211267606,2.4295774647887325,5.702059391610111,3.2724819268213783,52.76800055027047,0,0,0.0,0.0,27.0,False,OK,0.0
MASS2325,0.20422535211267606,1.7240013344944163,8.441661706834727,142,424.6,29.0,10.91,52.0,10.5,50.0,0.040774,10.5,C,Z,C-Z,0.75,0.0008154799999999999,0.0693158,10.5693158,10.619718309859156,3.063380281690141,7.566967537930988,4.503587256240847,25.881380154533176,0,0,0.0,0.0,52.0,False,OK,0.0
MASS2076,0.2746478873239437,1.7550105218701506,6.390038310399009,142,68.52,39.0,1.14,13.0,1.0,100.0,0.025,1.0,C,Z,C-Z,0.75,0.00025,0.02125,1.02125,14.281690140845072,4.119718309859155,8.704310480828038,4.584592170968883,96.55574938781089,0,0,0.0,0.0,13.0,False,OK,0.0
MASS3051,0.13380281690140844,0.8770426875225,6.554740085694474,142,66.39,19.0,0.7333333333333334,541.0,1.1,70.0,0.05,1.1,C,Z,C-Z,0.75,0.0007142857142857143,0.060714285714285714,1.1607142857142858,6.957746478873239,2.0070422535211265,4.298129964229826,2.2910877107086995,63.21585348198186,0,0,0.0,0.0,541.0,False,OK,0.0
MASS2254,0.16901408450704225,0.9746563750602617,5.766716885773215,142,65.27,24.0,2.08,29.0,1.8,50.0,0.0252,1.8,C,Z,C-Z,0.75,0.000504,0.04284,1.84284,8.788732394366196,2.535211267605634,5.081294000901517,2.546082733295883,56.3863101457905,0,0,0.0,0.0,29.0,False,OK,0.0
MASS2595,0.15492957746478872,0.8362002428063052,5.3972924762952434,142,64.45,22.0,1.17,27.0,0.85,100.0,0.062868,0.85,C,Z,C-Z,0.75,0.00062868,0.053437799999999994,0.9034378,8.056338028169014,2.323943661971831,4.508339162032376,2.1843955000605453,77.10349805933566,0,0,0.0,0.0,27.0,False,OK,0.0
MASS2790,0.3873239436619718,2.4606076385831694,6.352841539614729,142,64.22,55.0,0.1891891891891892,17.0,0.13,432.0,0.051984,0.13,C,Z,C-Z,0.75,0.00012033333333333334,0.010228333333333334,0.14022833333333334,20.140845070422536,5.809859154929577,12.23767390310194,6.427814748172364,309.4391993416092,0,0,0.0,0.0,17.0,False,OK,0.0
MASS1703,0.34507042253521125,1.5346853797647417,4.44745559033864,142,64.01,49.0,0.6089473684210527,10.0,,1.0,0.05,0.6089473684210527,C,Z,C-Z,0.75,0.05,4.25,4.8589473684210525,17.943661971830984,5.176056338028169,9.185095878983363,4.009039540955194,49.61794949200129,0,0,0.0,0.0,10.0,False,OK,0.0
MASS2648,0.1619718309859155,1.0826636704509642,6.684271356697257,142,424.44,23.0,6.56,77.0,,1.0,0.05,6.56,C,Z,C-Z,0.75,0.05,4.25,10.809999999999999,8.422535211267606,2.4295774647887325,5.257806313270343,2.828228848481611,22.79097690992294,0,0,0.0,0.0,77.0,False,OK,0.0
MASS2339,0.056338028169014086,0.8814450408867733,15.645649475740226,142,420.27,8.0,20.85,27.0,26.14,4.0,0.124488,26.14,C,Z,C-Z,0.75,0.031122,2.64537,28.78537,2.9295774647887325,0.8450704225352113,3.1476583462148158,2.3025879236796047,8.237035837838393,0,0,0.0,0.0,27.0,False,OK,0.0
MASS1411,3.5492957746478875,14.25580755853345,4.016517208951885,142,1394.03,504.0,0.9535483870967741,160.0,,1.0,0.05,0.9535483870967741,B,Z,B-Z,0.85,0.05,4.25,5.203548387096774,184.56338028169014,53.23943661971831,110.46352058975584,57.22408397003753,153.77202715295044,0,0,0.0,0.0,160.0,False,OK,0.0
MASS0617,0.1267605633802817,0.7131903641069468,5.626279539065914,142,45.839999999999996,18.0,1.24875,8.0,,1.0,0.05,1.24875,C,Z,C-Z,0.75,0.05,4.25,5.49875,6.591549295774648,1.9014084507042253,3.764466773688498,1.8630583229842725,28.269370330340642,0,0,0.0,0.0,8.0,False,OK,0.0
MASS0206,0.007042253521126761,0.14569368786686446,20.68850367709475,142,60.99,1.0,9.86,1.0,,1.0,0.05,9.86,C,Z,C-Z,0.75,0.05,4.25,14.11,0.36619718309859156,0.1056338028169014,0.4862276126148297,0.38059380979792834,4.1595692905800785,0,0,0.0,0.0,1.0,False,OK,0.0
MASS2240,0.07042253521126761,0.6031582049494001,8.56484651028148,142,58.8,10.0,1.63,40.0,4.55,50.0,0.031768,4.55,C,Z,C-Z,0.75,0.00063536,0.054005599999999994,4.6040056,3.6619718309859155,1.0563380281690142,2.6319607095191033,1.575622681350089,23.0273492842986,0,0,0.0,0.0,40.0,False,OK,0.0
MASS2209,0.08450704225352113,0.6013337156177986,7.115782301477283,142,58.18,12.0,3.9000000000000004,29.0,,1.0,0.05,3.9000000000000004,C,Z,C-Z,0.75,0.05,4.25,8.15,4.394366197183098,1.267605633802817,2.838462224350918,1.5708565905481011,18.959360686552415,0,0,0.0,0.0,29.0,False,OK,0.0
MASS2797,0.352112676056338,2.2382781600966934,6.35670997467461,142,57.73,50.0,0.18666666666666668,22.0,0.13,432.0,0.051984,0.13,C,Z,C-Z,0.75,0.00012033333333333334,0.010228333333333334,0.14022833333333334,18.309859154929576,5.28169014084507,11.12871635598999,5.84702621514492,295.0387002183337,0,0,0.0,0.0,22.0,False,OK,0.0
MASS3059,0.11267605633802817,1.0182629594559256,9.037083765171339,142,57.46,16.0,1.1,544.0,1.1,70.0,0.05,1.1,C,Z,C-Z,0.75,0.0007142857142857143,0.060714285714285714,1.1607142857142858,5.859154929577465,1.6901408450704225,4.350136516740043,2.6599956716696203,58.01084567529111,0,0,0.0,0.0,544.0,False,OK,0.0
MASS1837,3.823943661971831,11.305116707484853,2.9564025275558916,142,7642.97,543.0,7.599363636363636,268.0,5.0,10.0,0.17496,5.0,AA,Z,AA-Z,0.95,0.017496,1.48716,6.48716,198.8450704225352,57.359154929577464,129.37829582373615,72.01914089415868,142.95010546930942,0,0,0.0,0.0,268.0,False,OK,0.0
MASS1266,1.8661971830985915,5.180745685859545,2.776097688271907,142,7482.61,265.0,12.041180555555556,266.0,10.5,20.0,0.06864,10.5,AA,Z,AA-Z,0.95,0.003432,0.29172000000000003,10.79172,97.04225352112675,27.992957746478872,60.99684997871865,33.00389223223978,77.42647235480158,0,0,0.0,0.0,266.0,False,OK,0.0
MASS1264,2.471830985915493,4.601408452233,1.86153846215694,142,7444.27,351.0,8.571968085106382,178.0,6.8,5.0,0.019292,6.8,AA,Z,AA-Z,0.95,0.0038584,0.32796400000000003,7.1279639999999995,128.53521126760563,37.07746478873239,66.39069455959677,29.313229770864375,109.64344674107947,0,0,0.0,0.0,178.0,False,OK,0.0
MASS1071,5.507042253521127,11.815812508340025,2.145582322486296,142,7310.28,782.0,3.6693895348837207,159.0,3.55,100.0,0.101088,3.55,AA,Z,AA-Z,0.95,0.00101088,0.0859248,3.6359247999999997,286.3661971830986,82.60563380281691,157.8781575489627,75.27252374614578,229.1436361868179,0,0,0.0,0.0,159.0,False,OK,0.0
MASS2395,1.4295774647887325,9.775782704201859,6.838232236436768,142,2335.6,203.0,6.142857142857143,147.0,4.5,10.0,0.05,4.5,A,Z,A-Z,0.9,0.005,0.425,4.925,74.3380281690141,21.443661971830988,69.96505430338522,48.521392331554225,100.31289671782334,0,0,0.0,0.0,147.0,False,OK,0.0
MASS2218,0.06338028169014084,0.6097876474048812,9.621093992388126,142,993.2,9.0,32.13466666666667,12.0,22.5,1.0,0.08428875,22.5,B,Z,B-Z,0.85,0.08428875,7.16454375,29.66454375,3.295774647887324,0.9507042253521126,3.3984462698286375,2.447742044476525,8.606256552310272,0,0,0.0,0.0,12.0,False,OK,0.0
MASS2398,0.8450704225352113,4.558984232156112,5.394798008051399,142,992.76,120.0,4.892222222222222,249.0,4.5,10.0,0.05,4.5,B,Z,B-Z,0.85,0.005,0.425,4.925,43.943661971830984,12.676056338028168,30.976225966988604,18.300169628960436,77.12574563117649,0,0,0.0,0.0,249.0,False,OK,0.0
MASS2223,0.4788732394366197,3.3042382194339672,6.900026869994462,142,984.5,68.0,6.198611111111111,246.0,2.25,10.0,0.0812,2.25,B,Z,B-Z,0.85,0.008119999999999999,0.6901999999999999,2.9402,24.901408450704224,7.183098591549295,20.44660573062492,13.263507139075625,75.14115906188142,0,0,0.0,0.0,246.0,False,OK,0.0
MASS2332,0.36619718309859156,1.8392060931395517,5.022447408188776,142,561.6,52.0,4.840000000000001,48.0,2.1,20.0,0.1272375,2.1,C,Z,C-Z,0.75,0.006361875,0.540759375,2.640759375,19.04225352112676,5.492957746478873,10.297492961698353,4.80453521521948,69.33445829404548,0,0,0.0,0.0,48.0,False,OK,0.0
MASS1833,1.1901408450704225,8.251312466924912,6.9330554455818785,142,1409.02,169.0,3.14,93.0,2.35,14.0,0.05,2.35,B,Z,B-Z,0.85,0.0035714285714285718,0.3035714285714286,2.6535714285714285,61.88732394366197,17.852112676056336,50.973617405382456,33.12150472932612,124.69235611535433,0,0,0.0,0.0,93.0,False,OK,0.0
MASS2329,0.3873239436619718,3.7223659667972133,9.610472132458261,142,1351.49,55.0,8.13377358490566,46.0,5.0,10.0,0.13545,5.0,B,Z,B-Z,0.85,0.013544999999999998,1.151325,6.151325,20.140845070422536,5.809859154929577,20.751768392734043,14.941909237804467,46.720650213286056,0,0,0.0,0.0,46.0,False,OK,0.0
MASS2429,0.352112676056338,3.0110839760156676,8.551478491884497,142,1346.0300000000002,50.0,11.238,57.0,12.32,1.0,0.02562,12.32,B,Z,B-Z,0.85,0.02562,2.1777,14.4977,18.309859154929576,5.28169014084507,17.368449980782255,12.086759839937185,29.016653116391783,0,0,0.0,0.0,57.0,False,OK,0.0
MASS2331,0.5563380281690141,2.181562482178767,3.921289524928923,142,1023.45,79.0,5.291666666666667,78.0,4.5,40.0,0.147784,4.5,B,Z,B-Z,0.85,0.0036946,0.314041,4.814041,28.929577464788736,8.345070422535212,17.102056945641998,8.756986523106786,63.29516311120494,0,0,0.0,0.0,78.0,False,OK,0.0
MASS1756,3.4788732394366195,17.357614598124055,4.989435775169263,142,1018.11,494.0,1.2857142857142858,564.0,,1.0,0.05,1.2857142857142858,B,Z,B-Z,0.85,0.05,4.25,5.535714285714286,180.90140845070422,52.183098591549296,121.85811287637893,69.67501428482963,147.60073194765215,0,0,0.0,0.0,564.0,False,OK,0.0
MASS2454,0.4154929577464789,1.803239628980165,4.340000462969211,142,558.44,59.0,4.683714285714286,45.0,,1.0,0.05,4.683714285714286,C,Z,C-Z,0.75,0.05,4.25,8.933714285714286,21.6056338028169,6.232394366197183,10.942974834167144,4.710580467969961,40.153355738944,0,0,0.0,0.0,45.0,False,OK,0.0
MASS0018,3.464788732394366,8.598748030123101,2.4817524802387814,142,1006.97,492.0,0.715,237.0,0.8,300.0,0.027,0.8,B,Z,B-Z,0.85,9e-05,0.0076500000000000005,0.8076500000000001,180.16901408450704,51.97183098591549,86.48797307696228,34.51614209104679,385.64066472370155,0,0,0.0,0.0,237.0,False,OK,0.0
MASS1557,0.9929577464788732,4.286704629405,4.317106789897235,142,1003.9100000000001,141.0,2.9141176470588235,60.0,3.5,100.0,0.07107,3.5,B,Z,B-Z,0.85,0.0007107,0.0604095,3.5604095,51.63380281690141,14.894366197183098,32.10158119785021,17.207215000667112,98.32669706766468,0,0,0.0,0.0,60.0,False,OK,0.0
MASS1751,3.3943661971830985,16.382813060638952,4.826471897532637,142,1002.38,482.0,1.1391304347826086,1425.0,,1.0,0.05,1.1391304347826086,B,Z,B-Z,0.85,0.05,4.25,5.389130434782609,176.50704225352112,50.91549295774648,116.67756686328637,65.76207390553989,147.76651869223238,0,0,0.0,0.0,1425.0,False,OK,0.0
MASS2428,0.971830985915493,9.654267172494157,9.934101003580944,142,1051.2,138.0,3.4466666666666668,142.0,3.1,14.0,0.05,3.1,B,Z,B-Z,0.85,0.0035714285714285718,0.3035714285714286,3.4035714285714285,50.53521126760563,14.577464788732396,53.33055492968937,38.75309014095697,99.49104183109999,0,0,0.0,0.0,142.0,False,OK,0.0
MASS1014,5.838028169014085,9.785383023009487,1.676145222276655,142,7199.19,829.0,3.6917289719626165,245.0,2.95,40.0,0.07191,2.95,A,Z,A-Z,0.9,0.00179775,0.15280875000000002,3.1028087500000003,303.5774647887324,87.57042253521128,136.13946535670252,48.56904282149124,255.39455366947269,0,0,0.0,0.0,245.0,False,OK,0.0
MASS1379,7.387323943661972,17.011405682200024,2.302783228667687,142,7167.16,1049.0,2.5939702760084926,260.0,2.45,120.0,0.083968,2.45,A,Z,A-Z,0.9,0.0006997333333333334,0.05947733333333334,2.5094773333333333,384.14084507042253,110.80985915492958,195.24474423706982,84.43488508214024,319.45373893263286,0,0,0.0,0.0,260.0,False,OK,0.0
MASS3045,0.1056338028169014,0.6269112222248008,5.934759570394781,142,53.33,15.0,1.67,625.0,1.67,80.0,0.05,1.67,C,Z,C-Z,0.75,0.000625,0.053125,1.723125,5.492957746478873,1.584507042253521,3.2221794353749376,1.6376723931214165,46.0998070754815,0,0,0.0,0.0,625.0,False,OK,0.0
MASS3055,0.1056338028169014,0.6491428770907332,6.14521923645894,142,52.150000000000006,15.0,0.8555555555555556,545.0,1.1,70.0,0.05,1.1,C,Z,C-Z,0.75,0.0007142857142857143,0.060714285714285714,1.1607142857142858,5.492957746478873,1.584507042253521,3.280254911035007,1.6957478687814862,56.16875979995275,0,0,0.0,0.0,545.0,False,OK,0.0
MASS0344,0.18309859154929578,0.6697063854354666,3.657627181993702,142,51.58,26.0,0.25,32.0,,1.0,0.05,0.25,C,Z,C-Z,0.75,0.05,4.25,4.5,9.52112676056338,2.7464788732394365,4.495944539259231,1.7494656660197943,37.55712046817809,0,0,0.0,0.0,32.0,False,OK,0.0
MASS2788,0.3732394366197183,2.33569026330404,6.257887120550446,142,51.46,53.0,0.18571428571428572,19.0,0.13,432.0,0.051984,0.13,C,Z,C-Z,0.75,0.00012033333333333334,0.010228333333333334,0.14022833333333334,19.408450704225352,5.598591549295775,11.70008619078729,6.101494641491516,303.7609334725504,0,0,0.0,0.0,19.0,False,OK,0.0
