Codigo Articulo,cuadrante,clase_abc,nivel_servicio,stock_actual,rop,demanda_esperada_lt,ss_empirico,mu_incondicional,mu_sba,adi,cv2,n_pos,n_semanas_historia,weeks_history,cajas_a_pedir,unidades_a_pedir,cbm_total_pedido,inversion_fob_usd,costo_final,cantidad_por_caja,CBMM,estado,requiere_pedido
MASS1267,lumpy,A,0.95,0.0,1.1076923076923075,1.1076923076923075,0.0,,0.07384615384615384,10.4,1.1097,5,125,123.85714285714286,1,8,0.05517792,51.84,6.48,8.0,0.05517792,REORDENAR,True
MASS0208,lumpy,A,0.95,1.0,25.86201923076923,25.86201923076923,0.0,,1.7241346153846153,2.6,1.0696,20,126,125.57142857142857,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1124,lumpy,A,0.95,18.0,28.615384615384613,28.615384615384613,0.0,,1.9076923076923076,1.733,0.828,30,142,141.28571428571428,1,10,0.091632,32.0,3.2,10.0,0.091632,REORDENAR,True
MASS0238,lumpy,A,0.95,0.0,32.07692307692307,32.07692307692307,0.0,,2.1384615384615384,1.857,5.9402,28,142,141.42857142857142,1,1,0.05,1.6,1.6,1.0,0.05,REORDENAR,True
MASS0541,sin_datos,A,0.95,0.0,0.25961538461538464,0.25961538461538464,0.0,,0.01730769230769231,52.0,,1,142,141.28571428571428,1,30,0.075106,66.0,2.2,30.0,0.075106,REORDENAR,True
MASS2600,lumpy,A,0.95,1.0,232.7678571428571,232.7678571428571,0.0,,15.51785714285714,1.75,0.9072,8,14,13.571428571428571,1,9,0.105315,49.5,5.5,9.0,0.105315,REORDENAR,True
MASS1857,lumpy,A,0.95,0.0,13.171153846153844,13.171153846153844,0.0,,0.878076923076923,3.467,1.3682,15,92,91.14285714285714,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1478,sin_datos,A,0.95,0.0,0.0,0.0,0.0,,0.0,inf,,0,125,123.85714285714286,1,10,0.05,60.8,6.08,10.0,0.05,REORDENAR,True
MASS1013,lumpy,A,0.95,2.0,137.53846153846152,137.53846153846152,0.0,,9.169230769230769,2.08,1.6759,25,102,101.71428571428571,1,200,0.08386875,130.0,0.65,200.0,0.08386875,REORDENAR,True
MASS2585,erratic,A,0.95,2.0,181.89669304398828,135.22058823529414,46.676104808694134,,9.014705882352942,1.062,0.5554,16,17,16.714285714285715,1,16,0.1223235,33.28,2.08,16.0,0.1223235,REORDENAR,True
MASS2324,lumpy,A,0.95,179.0,106.3,106.3,0.0,,7.086666666666667,1.765,0.9007,17,30,29.714285714285715,0,0,0.0,0.0,4.5,100.0,0.05922,OK,False
MASS2116,lumpy,A,0.95,0.0,31.03928571428571,31.03928571428571,0.0,,2.069285714285714,5.25,0.9285,8,42,41.142857142857146,1,100,0.046563,450.0,4.5,100.0,0.046563,REORDENAR,True
MASS2377,erratic,A,0.95,48.0,255.15579872459034,188.6,66.55579872459035,,12.573333333333332,1.034,0.6136,29,30,29.714285714285715,1,40,0.09082125,116.0,2.9,40.0,0.09082125,REORDENAR,True
MASS2195,intermittent,A,0.95,6.0,4.201748582230623,4.201748582230623,0.0,,0.2801165721487082,3.231,0.3277,13,42,41.142857142857146,0,0,0.0,0.0,45.0,1.0,0.05,OK,False
MASS1910,lumpy,A,0.95,98.0,52.84615384615385,52.84615384615385,0.0,,3.523076923076923,1.793,0.889,29,71,69.85714285714286,0,0,0.0,0.0,1.7,60.0,0.134992,OK,False
MASS2431,lumpy,A,0.95,54.0,44.62499999999999,44.62499999999999,0.0,,2.9749999999999996,3.333,0.8081,9,30,29.571428571428573,0,0,0.0,0.0,12.32,1.0,0.02562,OK,False
MASS2135,lumpy,A,0.95,289.0,49.111764705882344,49.111764705882344,0.0,,3.274117647058823,2.125,1.2661,24,51,50.42857142857143,0,0,0.0,0.0,17.0,25.0,0.0673745,OK,False
MASS1224,lumpy,A,0.95,14.0,32.88461538461537,32.88461538461537,0.0,,2.1923076923076916,3.467,1.8059,15,107,106.42857142857143,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2083,erratic,A,0.95,0.0,279.0845833910243,157.0178571428571,122.06672624816719,,10.467857142857142,1.024,1.9929,41,42,41.142857142857146,1,1,0.001,2.3,2.3,1.0,0.001,REORDENAR,True
MASS1799,erratic,A,0.95,1.0,83.5384460155488,56.45192307692307,27.086522938625723,,3.7634615384615384,1.209,0.761,43,102,101.71428571428571,1,100,0.06944,320.0,3.2,100.0,0.06944,REORDENAR,True
MASS1443,intermittent,A,0.95,0.0,0.5594093406593406,0.5594093406593406,0.0,,0.037293956043956036,10.4,0.1531,5,142,141.28571428571428,1,48,0.126405,86.4,1.8,48.0,0.126405,REORDENAR,True
MASS2335,lumpy,A,0.95,83.0,54.875,54.875,0.0,,3.658333333333333,1.875,0.6406,16,30,29.571428571428573,0,0,0.0,0.0,10.48,4.0,0.038895375,OK,False
MASS2599,lumpy,A,0.95,237.0,228.2142857142857,228.2142857142857,0.0,,15.214285714285714,1.556,1.1787,9,14,13.571428571428571,0,0,0.0,0.0,5.5,9.0,0.105315,OK,False
MASS2140,erratic,A,0.95,112.0,268.6277846290085,184.86764705882354,83.76013757018497,,12.324509803921568,1.159,0.7343,44,51,50.42857142857143,1,50,0.0705,80.0,1.6,50.0,0.0705,REORDENAR,True
MASS1171,lumpy,A,0.95,99.0,118.26923076923077,118.26923076923077,0.0,,7.884615384615385,1.444,1.5171,36,115,114.42857142857143,1,100,0.03564,260.0,2.6,100.0,0.03564,REORDENAR,True
MASS2124,lumpy,A,0.95,3.0,25.31470588235294,25.31470588235294,0.0,,1.6876470588235293,4.25,0.9632,12,51,50.142857142857146,1,1,0.0089304,11.5,11.5,1.0,0.0089304,REORDENAR,True
MASS1349,lumpy,A,0.95,73.0,38.53846153846153,38.53846153846153,0.0,,2.569230769230769,1.368,0.9239,38,142,141.28571428571428,0,0,0.0,0.0,2.1,100.0,0.0567,OK,False
MASS2041,lumpy,A,0.95,0.0,12.845999999999997,12.845999999999997,0.0,,0.8563999999999998,1.562,1.4712,32,50,48.857142857142854,1,16,0.108315,41.28,2.58,16.0,0.108315,REORDENAR,True
MASS0934,erratic,A,0.95,406.0,270.18831200725714,125.29326923076921,144.8950427764879,,8.352884615384614,1.0,4.0322,52,119,117.85714285714286,0,0,0.0,0.0,0.5,100.0,0.06048,OK,False
MASS0122,lumpy,A,0.95,113.0,47.65384615384615,47.65384615384615,0.0,,3.1769230769230767,1.333,0.7965,39,119,118.14285714285714,0,0,0.0,0.0,2.5,100.0,0.07930125,OK,False
MASS0753,erratic,A,0.95,0.0,140.39373408334507,58.29230769230769,82.10142639103736,,3.886153846153846,1.209,1.7578,43,142,141.14285714285714,1,100,0.038313,160.0,1.6,100.0,0.038313,REORDENAR,True
MASS1147,lumpy,A,0.95,1.0,32.601923076923065,32.601923076923065,0.0,,2.1734615384615377,1.405,1.9553,37,142,141.14285714285714,1,100,0.038313,160.0,1.6,100.0,0.038313,REORDENAR,True
MASS1404,sin_datos,A,0.95,0.0,0.0,0.0,0.0,,0.0,inf,,0,138,137.42857142857142,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1365,lumpy,A,0.95,38.0,30.403846153846153,30.403846153846153,0.0,,2.026923076923077,1.529,1.4604,34,127,126.57142857142857,0,0,0.0,0.0,4.65,50.0,0.06601,OK,False
MASS1737,sin_datos,A,0.95,0.0,0.0,0.0,0.0,,0.0,inf,,0,116,115.28571428571429,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2343,lumpy,A,0.95,0.0,15.299999999999997,15.299999999999997,0.0,,1.0199999999999998,1.667,0.8946,18,30,29.428571428571427,1,2,0.082656,53.62,26.81,2.0,0.082656,REORDENAR,True
MASS0830,intermittent,A,0.95,142.0,63.155583280356005,63.155583280356005,0.0,,4.2103722186904005,3.25,0.3946,16,73,71.85714285714286,0,0,0.0,0.0,2.15,60.0,0.142624625,OK,False
MASS2127,lumpy,A,0.95,12.0,11.456249999999997,11.456249999999997,0.0,,0.7637499999999998,3.692,0.8452,13,48,47.714285714285715,0,0,0.0,0.0,11.5,1.0,0.0089304,OK,False
MASS2605,intermittent,A,0.95,0.0,0.0,0.0,0.0,,0.0,2.0,0.2645,4,8,7.428571428571429,1,5,0.044604,22.5,4.5,5.0,0.044604,REORDENAR,True
MASS1462,sin_datos,A,0.95,0.0,0.0,0.0,0.0,,0.0,inf,,0,114,113.71428571428571,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2226,erratic,A,0.95,11.0,179.22219028566514,109.68461538461537,69.53757490104978,,7.312307692307692,1.054,1.5126,37,39,38.714285714285715,1,40,0.183582,74.0,1.85,40.0,0.183582,REORDENAR,True
MASS1419,lumpy,A,0.95,9.0,44.896153846153844,44.896153846153844,0.0,,2.9930769230769227,4.0,1.215,13,136,135.28571428571428,1,100,0.05,39.0,0.39,100.0,0.05,REORDENAR,True
MASS2118,erratic,A,0.95,0.0,297.8101578292649,100.60714285714286,197.20301497212205,,6.707142857142857,1.167,1.3079,36,42,41.142857142857146,1,400,0.05235225,400.0,1.0,400.0,0.05235225,REORDENAR,True
MASS1865,lumpy,A,0.95,18.0,142.7596153846154,142.7596153846154,0.0,,9.517307692307693,1.625,1.2668,32,71,69.85714285714286,1,120,0.11322675,96.0,0.8,120.0,0.11322675,REORDENAR,True
MASS1005,intermittent,A,0.95,0.0,10.58630892761752,10.58630892761752,0.0,,0.7057539285078347,2.737,0.4416,19,115,114.42857142857143,1,20,0.03675,240.0,12.0,20.0,0.03675,REORDENAR,True
MASS2042,lumpy,A,0.95,0.0,30.222,30.222,0.0,,2.0148,1.852,1.0584,27,50,48.857142857142854,1,50,0.066864,140.0,2.8,50.0,0.066864,REORDENAR,True
MASS0956,lumpy,A,0.95,0.0,9.346153846153847,9.346153846153847,0.0,,0.6230769230769231,3.25,1.7778,16,125,123.85714285714286,1,70,0.05,164.5,2.35,70.0,0.05,REORDENAR,True
MASS0793,lumpy,A,0.95,0.0,7.5,7.5,0.0,,0.5,5.778,1.1738,9,141,140.42857142857142,1,48,0.0814,171.84,3.58,48.0,0.0814,REORDENAR,True
MASS0952,intermittent,A,0.95,3.0,30.563308310841208,30.563308310841208,0.0,,2.037553887389414,2.6,0.4885,20,125,123.85714285714286,1,70,0.05,154.0,2.2,70.0,0.05,REORDENAR,True
MASS0127,lumpy,A,0.95,333.0,65.1923076923077,65.1923076923077,0.0,,4.346153846153846,1.405,1.8023,37,142,141.42857142857142,0,0,0.0,0.0,1.32,100.0,0.06784,OK,False
MASS2115,lumpy,A,0.95,0.0,36.25961538461537,36.25961538461537,0.0,,2.4173076923076913,3.9,2.3561,10,39,38.142857142857146,1,50,0.04557,750.0,15.0,50.0,0.04557,REORDENAR,True
MASS2345,intermittent,A,0.95,18.0,29.5307322544464,29.5307322544464,0.0,,1.96871548362976,2.0,0.3269,15,30,29.428571428571427,1,6,0.127008,48.0,8.0,6.0,0.127008,REORDENAR,True
MASS1555,sin_datos,A,0.95,0.0,0.0,0.0,0.0,,0.0,inf,,0,125,123.85714285714286,1,50,0.0575,290.0,5.8,50.0,0.0575,REORDENAR,True
MASS2480,lumpy,A,0.95,147.0,74.91,74.91,0.0,,4.994,2.083,0.5601,12,25,23.857142857142858,0,0,0.0,0.0,3.8,16.0,0.05,OK,False
MASS1898,lumpy,A,0.95,84.0,95.07692307692307,95.07692307692307,0.0,,6.338461538461538,1.733,0.6875,30,71,69.85714285714286,1,30,0.0484,42.9,1.43,30.0,0.0484,REORDENAR,True
MASS0763,lumpy,A,0.95,40.0,38.88461538461539,38.88461538461539,0.0,,2.5923076923076924,1.926,5.865,27,139,138.14285714285714,0,0,0.0,0.0,0.56,1.0,0.05,OK,False
MASS1687,lumpy,A,0.95,0.0,16.416346153846153,16.416346153846153,0.0,,1.094423076923077,2.167,0.8653,24,115,114.42857142857143,1,75,0.12126,225.0,3.0,75.0,0.12126,REORDENAR,True
MASS0329,lumpy,A,0.95,323.0,110.04807692307692,110.04807692307692,0.0,,7.336538461538462,1.625,1.101,32,142,141.14285714285714,0,0,0.0,0.0,1.0,120.0,0.083968,OK,False
MASS0737,lumpy,A,0.95,0.0,20.645454545454545,20.645454545454545,0.0,,1.3763636363636362,2.588,1.3278,17,44,43.714285714285715,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS0239,lumpy,A,0.95,0.0,31.153846153846157,31.153846153846157,0.0,,2.076923076923077,1.926,3.012,27,142,141.42857142857142,1,60,0.07623,96.0,1.6,60.0,0.07623,REORDENAR,True
MASS1403,sin_datos,A,0.95,0.0,0.0,0.0,0.0,,0.0,inf,,0,138,137.42857142857142,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1908,lumpy,A,0.95,0.0,82.03846153846153,82.03846153846153,0.0,,5.4692307692307685,1.576,0.9568,33,71,69.85714285714286,1,120,0.07252,228.0,1.9,120.0,0.07252,REORDENAR,True
MASS1821,lumpy,A,0.95,3.0,4.9326923076923075,4.9326923076923075,0.0,,0.32884615384615384,2.476,8.9401,21,92,91.14285714285714,1,100,0.06625,308.0,3.08,100.0,0.06625,REORDENAR,True
MASS0951,lumpy,A,0.95,11.0,36.49038461538461,36.49038461538461,0.0,,2.4326923076923075,2.737,0.8085,19,125,123.85714285714286,1,70,0.05,192.5,2.75,70.0,0.05,REORDENAR,True
MASS2588,erratic,A,0.95,54.0,106.69274248136327,64.67647058823529,42.016271893127985,,4.311764705882353,1.214,1.2623,14,17,16.714285714285715,1,10,0.148603,46.0,4.6,10.0,0.148603,REORDENAR,True
MASS2393,lumpy,A,0.95,118.0,41.020161290322584,41.020161290322584,0.0,,2.734677419354839,3.875,0.8119,8,31,30.714285714285715,0,0,0.0,0.0,4.5,10.0,0.05,OK,False
MASS1986,sin_datos,A,0.95,0.0,0.0,0.0,0.0,,0.0,inf,,0,76,75.42857142857143,1,10,0.05,48.0,4.8,10.0,0.05,REORDENAR,True
MASS1988,sin_datos,A,0.95,0.0,0.0,0.0,0.0,,0.0,inf,,0,76,75.42857142857143,1,10,0.05,48.0,4.8,10.0,0.05,REORDENAR,True
MASS1987,sin_datos,A,0.95,0.0,0.0,0.0,0.0,,0.0,inf,,0,76,75.42857142857143,1,10,0.05,48.0,4.8,10.0,0.05,REORDENAR,True
MASS1985,sin_datos,A,0.95,0.0,0.0,0.0,0.0,,0.0,inf,,0,76,75.42857142857143,1,10,0.05,48.0,4.8,10.0,0.05,REORDENAR,True
MASS1984,sin_datos,A,0.95,0.0,0.0,0.0,0.0,,0.0,inf,,0,76,75.42857142857143,1,10,0.05,48.0,4.8,10.0,0.05,REORDENAR,True
MASS1461,sin_datos,A,0.95,0.0,0.0,0.0,0.0,,0.0,inf,,0,128,127.14285714285714,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1439,lumpy,A,0.95,0.0,13.110576923076922,13.110576923076922,0.0,,0.8740384615384614,2.0,0.9826,26,142,141.28571428571428,1,40,0.06279,120.0,3.0,40.0,0.06279,REORDENAR,True
MASS2193,lumpy,A,0.95,1.0,32.89285714285714,32.89285714285714,0.0,,2.1928571428571426,1.355,0.8649,31,42,41.142857142857146,1,40,0.16178725,50.0,1.25,40.0,0.16178725,REORDENAR,True
MASS0610,erratic,A,0.95,80.0,85.86393317223528,59.78365384615385,26.08027932608143,,3.985576923076923,1.13,0.7435,46,73,72.57142857142857,1,100,0.051408,398.0,3.98,100.0,0.051408,REORDENAR,True
MASS2219,lumpy,A,0.95,0.0,7.307692307692307,7.307692307692307,0.0,,0.4871794871794871,4.333,1.9565,9,39,38.714285714285715,1,1,0.058609,41.5,41.5,1.0,0.058609,REORDENAR,True
MASS0919,lumpy,A,0.95,0.0,55.96153846153846,55.96153846153846,0.0,,3.730769230769231,2.0,0.9719,26,119,117.85714285714286,1,100,0.100566625,168.0,1.68,100.0,0.100566625,REORDENAR,True
MASS2060,lumpy,A,0.95,144.0,82.90499999999999,82.90499999999999,0.0,,5.526999999999999,2.778,1.1842,18,50,48.857142857142854,0,0,0.0,0.0,4.8,50.0,0.048544,OK,False
MASS2470,lumpy,A,0.95,188.0,155.54399999999998,155.54399999999998,0.0,,10.369599999999998,3.125,0.8988,8,25,23.857142857142858,0,0,0.0,0.0,4.0,10.0,0.05,OK,False
MASS2065,lumpy,A,0.95,41.0,68.22,68.22,0.0,,4.548,1.515,2.3211,33,50,48.857142857142854,1,40,0.095312,152.0,3.8,40.0,0.095312,REORDENAR,True
MASS0721,erratic,A,0.95,0.0,218.08342165856942,162.60576923076923,55.47765242780021,,10.840384615384615,1.0,0.5891,52,92,91.42857142857143,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1376,sin_datos,A,0.95,0.0,0.0,0.0,0.0,,0.0,inf,,0,138,137.57142857142858,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1735,erratic,A,0.95,0.0,74.82774162721068,30.974999999999987,43.8527416272107,,2.064999999999999,1.156,0.7755,45,116,115.28571428571429,1,300,0.1148,99.0,0.33,300.0,0.1148,REORDENAR,True
MASS0842,lumpy,A,0.95,6.0,88.44230769230768,88.44230769230768,0.0,,5.896153846153846,2.08,0.5553,25,139,138.14285714285714,1,150,0.0156,127.5,0.85,150.0,0.0156,REORDENAR,True
MASS0688,lumpy,A,0.95,0.0,18.490384615384624,18.490384615384624,0.0,,1.2326923076923082,2.6,2.2663,20,141,140.28571428571428,1,25,0.0484,106.25,4.25,25.0,0.0484,REORDENAR,True
MASS1709,lumpy,A,0.95,1.0,11.388461538461538,11.388461538461538,0.0,,0.7592307692307692,2.08,0.762,25,115,114.42857142857143,1,50,0.056672,172.5,3.45,50.0,0.056672,REORDENAR,True
MASS2353,lumpy,A,0.95,5.0,180.7,180.7,0.0,,12.046666666666665,1.579,1.0084,19,30,29.428571428571427,1,36,0.077682,72.0,2.0,36.0,0.077682,REORDENAR,True
MASS1571,sin_datos,A,0.95,0.0,0.0,0.0,0.0,,0.0,inf,,0,129,127.85714285714286,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1750,lumpy,A,0.95,825.0,55.254807692307686,55.254807692307686,0.0,,3.6836538461538457,2.0,1.5726,26,116,115.28571428571429,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS2231,lumpy,A,0.95,0.0,13.753846153846148,13.753846153846148,0.0,,0.9169230769230765,2.167,1.9525,18,39,38.714285714285715,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2606,erratic,A,0.95,0.0,325.20399775968366,221.97621009057468,103.22778766910898,,14.798414006038312,1.0,0.8574,8,8,7.571428571428571,1,5,0.036639,18.400000000000002,3.68,5.0,0.036639,REORDENAR,True
MASS0408,sin_datos,A,0.95,0.0,0.0,0.0,0.0,,0.0,inf,,0,142,141.14285714285714,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1268,lumpy,A,0.95,0.0,24.10096153846154,24.10096153846154,0.0,,1.6067307692307693,6.5,0.9107,8,142,141.14285714285714,1,100,0.050337,400.0,4.0,100.0,0.050337,REORDENAR,True
MASS2224,erratic,A,0.95,27.0,121.56752798008688,54.28846153846154,67.27906644162533,,3.6192307692307693,1.258,1.6783,31,39,38.714285714285715,1,20,0.106672,37.599999999999994,1.88,20.0,0.106672,REORDENAR,True
MASS1323,sin_datos,A,0.95,0.0,0.0,0.0,0.0,,0.0,inf,,0,136,135.57142857142858,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1651,intermittent,A,0.95,18.0,7.00896,7.00896,0.0,,0.467264,2.0,0.4742,26,119,117.85714285714286,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS1307,lumpy,A,0.95,0.0,0.7153846153846151,0.7153846153846151,0.0,,0.04769230769230767,6.5,0.9838,8,116,115.28571428571429,1,100,0.293112,170.0,1.7,100.0,0.293112,REORDENAR,True
MASS2063,lumpy,A,0.95,0.0,11.700000000000001,11.700000000000001,0.0,,0.78,1.613,0.9749,31,50,48.857142857142854,1,60,0.043512,384.0,6.4,60.0,0.043512,REORDENAR,True
MASS2622,erratic,A,0.95,66.0,118.24104465773826,71.25,46.99104465773825,,4.75,1.0,0.6908,8,8,7.571428571428571,1,4,0.038895375,43.0,10.75,4.0,0.038895375,REORDENAR,True
MASS2800,smooth,A,0.95,1.0,520.9627263511734,435.375,85.58772635117333,,29.025,1.0,0.2074,2,2,0.8571428571428571,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2067,erratic,A,0.95,423.0,109.53532659779324,72.30000000000001,37.235326597793225,,4.82,1.22,0.8806,41,50,48.857142857142854,0,0,0.0,0.0,2.65,50.0,0.0495,OK,False
MASS0826,lumpy,A,0.95,685.0,103.93269230769226,103.93269230769226,0.0,,6.928846153846151,1.529,2.3828,34,142,141.14285714285714,0,0,0.0,0.0,0.45,200.0,0.03009,OK,False
MASS1825,lumpy,A,0.95,0.0,8.48076923076923,8.48076923076923,0.0,,0.5653846153846154,4.727,2.1564,11,92,91.14285714285714,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1019,lumpy,A,0.95,2.0,19.142307692307686,19.142307692307686,0.0,,1.2761538461538458,2.08,1.278,25,71,69.85714285714286,1,50,0.07345,170.0,3.4,50.0,0.07345,REORDENAR,True
MASS0006,sin_datos,A,0.95,0.0,0.0,0.0,0.0,,0.0,inf,,0,142,141.28571428571428,1,100,0.037241325,145.0,1.45,100.0,0.037241325,REORDENAR,True
MASS2082,lumpy,A,0.95,1.0,12.899999999999999,12.899999999999999,0.0,,0.8599999999999999,1.826,1.6813,23,42,41.142857142857146,1,100,0.048384,735.0,7.35,100.0,0.048384,REORDENAR,True
MASS0907,lumpy,A,0.95,61.0,19.730769230769226,19.730769230769226,0.0,,1.3153846153846152,3.467,1.1767,15,141,140.28571428571428,0,0,0.0,0.0,7.2,40.0,0.05,OK,False
MASS0745,erratic,A,0.95,36.0,82.8502469972917,53.65384615384615,29.19640084344555,,3.576923076923077,1.13,1.1933,46,141,140.28571428571428,1,60,0.0273,132.0,2.2,60.0,0.0273,REORDENAR,True
MASS2396,lumpy,A,0.95,109.0,89.09032258064515,89.09032258064515,0.0,,5.939354838709677,2.385,0.7325,13,31,30.571428571428573,0,0,0.0,0.0,3.7,30.0,0.05,OK,False
MASS2478,lumpy,A,0.95,301.0,68.925,68.925,0.0,,4.595,2.083,0.7955,12,25,23.857142857142858,0,0,0.0,0.0,3.8,16.0,0.05,OK,False
MASS0626,lumpy,A,0.95,186.0,48.47596153846153,48.47596153846153,0.0,,3.231730769230769,3.714,2.7651,14,142,141.28571428571428,0,0,0.0,0.0,0.79,200.0,0.151998,OK,False
MASS1042,lumpy,A,0.95,70.0,14.711538461538456,14.711538461538456,0.0,,0.9807692307692304,2.737,2.0753,19,142,141.28571428571428,0,0,0.0,0.0,1.8,20.0,0.106848,OK,False
MASS2394,lumpy,A,0.95,196.0,63.37499999999999,63.37499999999999,0.0,,4.225,1.875,2.0616,16,30,29.428571428571427,0,0,0.0,0.0,4.5,10.0,0.05,OK,False
MASS1767,sin_datos,A,0.95,0.0,0.0,0.0,0.0,,0.0,inf,,0,117,116.57142857142857,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1539,lumpy,A,0.95,0.0,19.471153846153843,19.471153846153843,0.0,,1.298076923076923,1.444,1.2573,36,125,123.85714285714286,1,200,0.02025,490.00000000000006,2.45,200.0,0.02025,REORDENAR,True
MASS1781,lumpy,A,0.95,244.0,28.817307692307683,28.817307692307683,0.0,,1.9211538461538455,2.737,1.9346,19,115,114.42857142857143,0,0,0.0,0.0,2.8,100.0,0.051408,OK,False
MASS1496,lumpy,A,0.95,0.0,25.28653846153846,25.28653846153846,0.0,,1.6857692307692307,1.368,1.9508,38,135,134.57142857142858,1,100,0.121136,90.0,0.9,100.0,0.121136,REORDENAR,True
MASS2457,lumpy,A,0.95,0.0,28.509000000000004,28.509000000000004,0.0,,1.9006000000000003,1.471,0.8775,17,25,23.857142857142858,1,24,0.131376,91.19999999999999,3.8,24.0,0.131376,REORDENAR,True
MASS0237,lumpy,A,0.95,0.0,8.688461538461537,8.688461538461537,0.0,,0.5792307692307691,3.059,2.2227,17,142,141.42857142857142,1,1,0.05,1.6,1.6,1.0,0.05,REORDENAR,True
MASS1536,lumpy,A,0.95,0.0,14.03653846153846,14.03653846153846,0.0,,0.9357692307692306,1.733,0.7782,30,125,123.85714285714286,1,1,0.001269,3.75,3.75,1.0,0.001269,REORDENAR,True
MASS1269,lumpy,A,0.95,0.0,20.88173076923076,20.88173076923076,0.0,,1.392115384615384,4.333,3.2481,12,142,141.14285714285714,1,100,0.050337,400.0,4.0,100.0,0.050337,REORDENAR,True
MASS1358,lumpy,A,0.95,7.0,16.67307692307692,16.67307692307692,0.0,,1.1115384615384614,5.778,1.6296,9,138,137.42857142857142,1,100,0.134,128.0,1.28,100.0,0.134,REORDENAR,True
MASS1844,lumpy,A,0.95,0.0,0.5798076923076922,0.5798076923076922,0.0,,0.03865384615384615,26.0,0.72,2,98,97.42857142857143,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS0817,intermittent,A,0.95,0.0,0.4623626373626374,0.4623626373626374,0.0,,0.030824175824175827,17.333,0.4286,3,142,141.14285714285714,1,100,0.045325,362.0,3.62,100.0,0.045325,REORDENAR,True
MASS1000,intermittent,A,0.95,3.0,0.46730769230769237,0.46730769230769237,0.0,,0.031153846153846157,8.667,0.2,6,142,141.14285714285714,0,0,0.0,0.0,0.9,100.0,0.171864,OK,False
MASS1320,intermittent,A,0.95,0.0,0.305859375,0.305859375,0.0,,0.020390625,17.333,0.1875,3,127,126.71428571428571,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2073,lumpy,A,0.95,13.0,1.0178571428571428,1.0178571428571428,0.0,,0.06785714285714285,7.0,0.528,6,42,41.142857142857146,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS0364,intermittent,A,0.95,0.0,23.654371204465114,23.654371204465114,0.0,,1.5769580802976744,1.368,0.4897,38,120,119.71428571428571,1,50,0.02448,151.5,3.03,50.0,0.02448,REORDENAR,True
MASS2117,lumpy,A,0.95,30.0,31.56428571428571,31.56428571428571,0.0,,2.104285714285714,2.471,2.3498,17,42,41.142857142857146,1,100,0.046563,450.0,4.5,100.0,0.046563,REORDENAR,True
MASS0614,lumpy,A,0.95,11.0,53.99999999999999,53.99999999999999,0.0,,3.5999999999999996,2.08,1.1426,25,135,134.14285714285714,1,100,0.1215,150.0,1.5,100.0,0.1215,REORDENAR,True
MASS1754,lumpy,A,0.95,876.0,56.44615384615385,56.44615384615385,0.0,,3.763076923076923,2.08,1.6578,25,116,115.28571428571429,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS2369,erratic,A,0.95,70.0,132.66189914437484,88.0,44.66189914437484,,5.866666666666666,1.154,0.6308,26,30,29.571428571428573,1,24,0.0721875,89.03999999999999,3.71,24.0,0.0721875,REORDENAR,True
MASS0439,sin_datos,A,0.95,0.0,0.0,0.0,0.0,,0.0,inf,,0,142,141.28571428571428,1,100,0.047089,240.0,2.4,100.0,0.047089,REORDENAR,True
MASS1878,lumpy,A,0.95,3.0,35.56730769230769,35.56730769230769,0.0,,2.371153846153846,1.368,0.9697,38,73,71.85714285714286,1,40,0.04177125,180.0,4.5,40.0,0.04177125,REORDENAR,True
MASS1399,sin_datos,A,0.95,0.0,0.0,0.0,0.0,,0.0,inf,,0,134,133.57142857142858,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
